"Provider Number",Network,"Facility Name","Address Line 1",City,State,Zip,County,"Profit or Non-Profit","Chain Organization","# of Dialysis Stations","Offers in-center hemodialysis","Certification or Recertification Date",Latitude,Longitude,"Accuracy Score","Accuracy Type",Number,Street,"Unit Type","Unit Number",City,State,County,Zip,Country,Source
212659,5,"DAVITA KIDNEY HOME CENTER PD","2270 ROLLING RUN DRIVE","WINDSOR MILL",MD,21244,BALTIMORE,Profit,DAVITA,21,TRUE,6/3/09,39.31995,-76.761796,1,rooftop,2270,"Rolling Run Dr",,,"Windsor Mill",MD,"Baltimore County",21244,US,Baltimore
212529,5,"RAI - BALTIMORE-BELTSVILLE","10701 BALTIMORE AVE",BELTSVILLE,MD,20705,"PRINCE GEORGES",Non-Profit,"FRESENIUS MEDICAL CARE",20,TRUE,6/1/87,39.030268,-76.913239,1,rooftop,10701,"Baltimore Ave",,,Beltsville,MD,"Prince George's County",20705,US,"Prince Georges"
212620,5,"US RENAL CARE - HYATTSVILLE","4920 LASALLE RD",HYATTSVILLE,MD,20782,"PRINCE GEORGES",Profit,"US RENAL CARE, INC.",24,TRUE,12/3/01,38.952519,-76.979596,1,rooftop,4920,"La Salle Rd",,,Hyattsville,MD,"Prince George's County",20782,US,"Prince Georges"
212598,5,"DAVITA FREDERICK DIALYSIS","140 THOMAS JOHNSON DR",FREDERICK,MD,21702,FREDERICK,Profit,DAVITA,27,TRUE,1/1/89,39.444437,-77.406872,1,rooftop,140,"Thomas Johnson Dr",,,Frederick,MD,"Frederick County",21702,US,"Frederick County"
212551,5,"DAVITA GREENSPRING DIALYSIS CENTER","4701 MT HOPE DR    STE C",BALTIMORE,MD,21215,"BALTIMORE CITY",Profit,DAVITA,36,TRUE,8/1/93,39.347381,-76.70614,0.9,range_interpolation,4701,"Mt Hope Dr",Ste,C,Baltimore,MD,"Baltimore city",21215,US,"TIGER/Line® dataset from the US Census Bureau"
212647,5,"US RENAL CARE - WEST BALTIMORE","22 S ATHOL AVE",BALTIMORE,MD,21229,"BALTIMORE CITY",Profit,"US RENAL CARE, INC.",15,TRUE,8/22/05,39.28496,-76.689864,1,rooftop,22,"S Athol Ave",,,Baltimore,MD,"Baltimore city",21229,US,Statewide
212302,5,"WESTERN MARYLAND REGIONAL DIALYSIS CENTER","12502 WILLOWBROOK RD   STE 250",CUMBERLAND,MD,21502,ALLEGANY,Non-Profit,INDEPENDENT,35,TRUE,8/24/09,39.649837,-78.732712,1,range_interpolation,12502,"Willowbrook Rd",Ste,250,Cumberland,MD,"Allegany County",21502,US,"TIGER/Line® dataset from the US Census Bureau"
212682,5,"DAVITA ANNAPOLIS DIALYSIS","1127 WEST ST STE 100",ANNAPOLIS,MD,21401,"ANNE ARUNDEL",Profit,DAVITA,16,TRUE,3/31/14,38.97689,-76.512045,1,rooftop,1127,"West St",Ste,100,Annapolis,MD,"Anne Arundel County",21401,US,"Anne Arundel County"
212615,5,"FMC OF PORTER DIALYSIS - PIKESVILLE","115 MCHENRY AVE",PIKESVILLE,MD,21208,BALTIMORE,Profit,"FRESENIUS MEDICAL CARE",13,TRUE,4/11/01,39.375497,-76.728212,1,rooftop,115,"McHenry Ave",,,Pikesville,MD,"Baltimore County",21208,US,Baltimore
212703,5,"COURTLAND DIALYSIS, LLC","7920 SCOTTS LEVEL ROAD",BALTIMORE,MD,21208,BALTIMORE,Profit,INDEPENDENT,9,TRUE,4/7/16,39.36467,-76.75013,1,rooftop,7920,"Scotts Level Rd",,,Pikesville,MD,"Baltimore County",21208,US,Baltimore
212637,5,"FMC - ANNE ARUNDEL","2032 INDUSTRIAL DR",ANNAPOLIS,MD,21401,"ANNE ARUNDEL",Profit,"FRESENIUS MEDICAL CARE",19,TRUE,7/15/03,38.993264,-76.545597,1,rooftop,2032,"Industrial Dr",,,Annapolis,MD,"Anne Arundel County",21401,US,"Anne Arundel County"
212687,5,"CONCERTO MARYLAND, LLC","1531 S EDGEWOOD ST",HALETHORPE,MD,21227,BALTIMORE,Profit,INDEPENDENT,2,FALSE,10/16/14,39.261822,-76.667784,1,range_interpolation,1531,"S Edgewood St",,,Halethorpe,MD,"Baltimore city",21227,US,"TIGER/Line® dataset from the US Census Bureau"
212654,5,"DAVITA BALLENGER CREEK DIALYSIS","5205 CHAIRMANS COURT",FREDERICK,MD,21703,FREDERICK,Profit,DAVITA,27,TRUE,1/28/08,39.375663,-77.418737,1,rooftop,5205,"Chairmans Ct",,,Frederick,MD,"Frederick County",21703,US,"Frederick County"
212610,5,"FMC - WALDORF","3510 OLD WASHINGTON ROAD",WALDORF,MD,20603,CHARLES,Profit,"FRESENIUS MEDICAL CARE",15,TRUE,3/17/00,38.616076,-76.916034,0.9,rooftop,3510,"Old Washington Rd",,,Waldorf,MD,"Charles County",20602,US,Statewide
212719,5,"WOODLAWN PERITONEAL DIALYSIS CENTER","7141 SECURITY BLVD","WINDSOR MILL",MD,21244,BALTIMORE,Profit,"KAISER PERMANENTE",0,FALSE,2/14/17,39.311852,-76.757842,1,rooftop,7141,"Security Blvd",,,"Windsor Mill",MD,"Baltimore County",21244,US,Baltimore
212653,5,"DAVITA SETON DRIVE DIALYSIS","4800 SETON DRIVE",BALTIMORE,MD,21215,"BALTIMORE CITY",Profit,DAVITA,12,TRUE,6/20/07,39.343849,-76.708146,1,rooftop,4800,"Seton Dr",,,Baltimore,MD,"Baltimore city",21215,US,"City of Baltimore"
212667,5,"DAVITA WASHINGTON COUNTY DIALYSIS","246 EASTERN BLVD.",HAGERSTOWN,MD,21740,WASHINGTON,Profit,DAVITA,2,FALSE,1/20/11,39.639844,-77.694463,1,range_interpolation,246,"Eastern Blvd",,,Hagerstown,MD,"Washington County",21740,US,"TIGER/Line® dataset from the US Census Bureau"
212668,5,"DAVITA FOREST LANDING DIALYSIS","2220 COMMERCE AVE   STE 1","FOREST HILL",MD,21050,HARFORD,Profit,DAVITA,24,TRUE,11/9/11,39.578902,-76.369038,1,rooftop,2220,"Commerce Rd",Ste,1,"Forest Hill",MD,"Harford County",21050,US,Harford
212310,5,"HOLY CROSS HOSPITAL","RENAL DIALYSIS UNIT","SILVER SPRING",MD,20910,MONTGOMERY,Non-Profit,INDEPENDENT,14,TRUE,1/1/81,39.003109,-77.029648,1,place,,,,,"Silver Spring",MD,"Montgomery County",20910,US,"TIGER/Line® dataset from the US Census Bureau"
212632,5,"DAVITA WINDSOR DIALYSIS","2707 ROLLING RD   STES 104-105",BALTIMORE,MD,21244,BALTIMORE,Profit,DAVITA,18,TRUE,2/23/03,39.329856,-76.757231,1,rooftop,2707,"Rolling Rd",,,"Windsor Mill",MD,"Baltimore County",21244,US,Baltimore
212678,5,"DAVITA ROCK CREEK DIALYSIS","5544 NORBECK RD",ROCKVILLE,MD,20853,MONTGOMERY,Profit,DAVITA,12,TRUE,6/5/13,39.094478,-77.111154,1,rooftop,5544,"Norbeck Rd",,,Rockville,MD,"Montgomery County",20853,US,"City of Rockville"
212689,5,"DAVITA QUEEN ANNE HOME TRAINING","125 SHOREWAY DR STE 330",QUEENSTOWN,MD,21658,"QUEEN ANNES",Profit,DAVITA,2,FALSE,11/19/14,38.967558,-76.181912,1,rooftop,125,"Shoreway Dr",Ste,330,Queenstown,MD,"Queen Anne's County",21658,US,"Queen Annes"
212698,5,"DAVITA BRANDYWINE DIALYSIS","7651 MATAPEAKE BUSINESS DRIVE",BRANDYWINE,MD,20613,"PRINCE GEORGES",Profit,DAVITA,22,TRUE,12/11/15,38.674937,-76.870403,1,rooftop,7651,"Matapeake Business Dr",,,Brandywine,MD,"Prince George's County",20613,US,"Prince Georges"
212732,5,"DAVITA LA PLATA DIALYSIS","6700 CRAIN HWY","LA PLATA",MD,20646,CHARLES,Profit,DAVITA,19,TRUE,10/31/18,38.528415,-76.981872,1,rooftop,6700,"Crain Hwy",,,"La Plata",MD,"Charles County",20646,US,Statewide
212545,5,"DAVITA LANDOVER DIALYSIS","1200 MERCANTILE LN   STE 105",LARGO,MD,20774,"PRINCE GEORGES",Profit,DAVITA,22,TRUE,4/1/92,38.906858,-76.838853,1,rooftop,1200,"Mercantile Ln",Ste,105,"Upper Marlboro",MD,"Prince George's County",20774,US,"Prince Georges"
212663,5,"DAVITA CALVERTON DIALYSIS","4780 CORRIDOR PLACE    STE C",BELTSVILLE,MD,20705,"PRINCE GEORGES",Profit,DAVITA,13,TRUE,2/5/10,39.053153,-76.924576,1,rooftop,4780,"Corridor Pl",Ste,C,Beltsville,MD,"Prince George's County",20705,US,"Prince Georges"
212522,5,"DAVITA DOWNTOWN DIALYSIS CENTER","821 N EUTAW ST",BALTIMORE,MD,21201,"BALTIMORE CITY",Profit,DAVITA,31,TRUE,10/1/86,39.299542,-76.621189,1,rooftop,821,"N Eutaw St",,,Baltimore,MD,"Baltimore city",21201,US,Statewide
212714,5,"DAVITA FRIENDLY FARMS HOME DIALYSIS (PD-HHD)","10905 FORT WASHINGTON ROAD","FORT WASHINGTON",MD,20744,"PRINCE GEORGES",Profit,DAVITA,5,FALSE,9/21/16,38.743412,-76.994958,1,rooftop,10905,"Ft Washington Rd",,,"Fort Washington",MD,"Prince George's County",20744,US,"Prince Georges"
212583,5,"BMA - FORT WASHINGTON","12780 OLD FORT RD","FORT WASHINGTON",MD,20744,"PRINCE GEORGES",Profit,"FRESENIUS MEDICAL CARE",12,TRUE,3/27/98,38.711798,-76.987772,1,rooftop,12780,"Old Fort Rd",,,"Fort Washington",MD,"Prince George's County",20744,US,"Prince Georges"
212612,5,"DAVITA DULANEY TOWSON DIALYSIS CENTER","113 WEST ROAD",TOWSON,MD,21204,BALTIMORE,Profit,DAVITA,14,TRUE,6/14/00,39.410604,-76.614879,1,rooftop,113,"West Rd",,,Towson,MD,"Baltimore County",21204,US,Baltimore
212674,5,"DAVITA GLEN BURNIE HOME TRAINING","6934 AVIATION BLVD","GLEN BURNIE",MD,21061,"ANNE ARUNDEL",Profit,DAVITA,6,FALSE,4/30/13,39.174809,-76.646113,1,rooftop,6934,"Aviation Blvd",,,"Glen Burnie",MD,"Anne Arundel County",21061,US,"Anne Arundel County"
212515,5,"IDF - PARKVIEW CENTER","840 HOLLINS ST",BALTIMORE,MD,21201,"BALTIMORE CITY",Non-Profit,"INDEPENDENT DIALYSIS FOUNDATION (IDF)",36,TRUE,2/1/82,39.288011,-76.631372,1,range_interpolation,840,"Hollins St",,,Baltimore,MD,"Baltimore city",21201,US,"TIGER/Line® dataset from the US Census Bureau"
212736,5,"DAVITA CAROLINE COUNTY DIALYSIS","842 S 5TH AVE",DENTON,MD,21629,CAROLINE,Profit,DAVITA,13,TRUE,4/8/19,38.874909,-75.8268,1,range_interpolation,842,"S 5th Ave",,,Denton,MD,"Caroline County",21629,US,"TIGER/Line® dataset from the US Census Bureau"
212590,5,"DAVITA TAKOMA PARK DIALYSIS","1502 UNIVERSITY BLVD E",HYATTSVILLE,MD,20783,"PRINCE GEORGES",Profit,DAVITA,21,TRUE,10/9/98,38.985818,-76.981012,0.8,rooftop,1502,"University Blvd",,,Hyattsville,MD,"Prince George's County",20783,US,"Prince Georges"
212639,5,"DAVITA CAMBRIDGE DIALYSIS CENTER","704 CAMBRIDGE PLAZA",CAMBRIDGE,MD,21613,DORCHESTER,Profit,DAVITA,22,TRUE,12/3/03,38.558943,-76.060813,1,range_interpolation,704,"Cambridge Plz",,,Cambridge,MD,"Dorchester County",21613,US,"TIGER/Line® dataset from the US Census Bureau"
212710,5,"DAVITA GREENBELT HOME TRAINING (PD ONLY)","10210 GREENBELT ROAD",LANHAM,MD,20706,"PRINCE GEORGES",Profit,DAVITA,4,FALSE,7/18/16,38.991584,-76.828294,1,rooftop,10210,"Greenbelt Rd",,,Lanham,MD,"Prince George's County",20706,US,"Prince Georges"
212542,5,"DAVITA MERCY DIALYSIS","315 N CALVERT ST",BALTIMORE,MD,21202,"BALTIMORE CITY",Profit,DAVITA,30,TRUE,6/1/87,39.29292,-76.612288,1,rooftop,315,"N Calvert St",,,Baltimore,MD,"Baltimore city",21202,US,"City of Baltimore"
212643,5,"RENAL CAREPARTNERS - PRINCE FREDERICK","205 STEEPLE CHASE DR   STE 201","PRINCE FREDERICK",MD,20678,CALVERT,Profit,"RENAL CARE PARTNERS",16,TRUE,12/10/04,38.550467,-76.592373,1,range_interpolation,205,"Steeple Chase Dr",Ste,201,"Prince Frederick",MD,"Calvert County",20678,US,"TIGER/Line® dataset from the US Census Bureau"
212686,5,"US RENAL CARE NEW CAROLLTON DIALYSIS","8317 ANNAPOLIS RD",HYATTSVILLE,MD,20784,"PRINCE GEORGES",Profit,"US RENAL CARE, INC.",16,TRUE,8/22/14,38.956548,-76.870996,1,range_interpolation,8317,"Annapolis Rd",,,"New Carrollton",MD,"Prince George's County",20784,US,"TIGER/Line® dataset from the US Census Bureau"
212510,5,"BMA - LEONARDTOWN","40865 MERCHANTS LANE",LEONARDTOWN,MD,20650,"SAINT MARYS",Profit,"FRESENIUS MEDICAL CARE",18,TRUE,1/1/81,38.305936,-76.662868,1,rooftop,40865,"Merchants Ln",,,Leonardtown,MD,"St. Mary's County",20650,US,"St Marys"
212707,5,"FRESENIUS KIDNEY CARE CAROLINE STREET","407 NORTH CAROLINE STREET",BALTIMORE,MD,21231,"BALTIMORE CITY",Profit,"FRESENIUS MEDICAL CARE",21,TRUE,6/28/16,39.295655,-76.597296,1,range_interpolation,407,"N Caroline St",,,Baltimore,MD,"Baltimore city",21231,US,"TIGER/Line® dataset from the US Census Bureau"
212740,5,"DIALYZE DIRECT MD, LLC","502 MCCORMICK DR","GLEN BURNIE",MD,21061,"ANNE ARUNDEL",Profit,INDEPENDENT,0,FALSE,11/20/19,39.161177,-76.676101,1,rooftop,502,"McCormick Dr",,,"Glen Burnie",MD,"Anne Arundel County",21061,US,"Anne Arundel County"
212565,5,"DAVITA CHESTERTOWN DIALYSIS CENTER","100 BROWN ST",CHESTERTOWN,MD,21620,KENT,Profit,DAVITA,9,TRUE,12/19/95,39.217563,-76.064839,1,rooftop,100,"Brown St",,,Chestertown,MD,"Kent County",21620,US,Statewide
212723,5,"FRESENIUS KIDNEY CARE WOLFE STREET PEDIATRICS","600 NORTH WOLFE STREET",BALTIMORE,MD,21287,"BALTIMORE CITY",Profit,"FRESENIUS MEDICAL CARE",4,TRUE,5/1/17,39.296883,-76.592417,0.9,rooftop,600,"N Wolfe St",,,Baltimore,MD,"Baltimore city",21205,US,"City of Baltimore"
212717,5,"FRESENIUS KIDNEY CARE LUTHERAN GREENSPRING DRIVE","1940 GREENSPRING DRIVE","LUTHERVILLE TIMONIUM",MD,21093,BALTIMORE,Profit,"FRESENIUS MEDICAL CARE",16,TRUE,8/25/16,39.433791,-76.630204,1,rooftop,1940,"Greenspring Dr",,,"Lutherville Timonium",MD,"Baltimore County",21093,US,Baltimore
212671,5,"COLDSPRINGS DIALYSIS, LLC","4700 HARTFORD ROAD",BALTIMORE,MD,21214,"BALTIMORE CITY",Profit,"FUTURE CARE",6,TRUE,6/22/12,39.350006,-76.562187,0.33,place,,,,,Baltimore,MD,"Baltimore city",21214,US,"TIGER/Line® dataset from the US Census Bureau"
212681,5,"US RENAL CARE BETHESDA DIALYSIS","4701 SANGAMORE RD",BETHESDA,MD,20816,MONTGOMERY,Profit,"US RENAL CARE, INC.",10,TRUE,2/6/14,38.950264,-77.118964,1,rooftop,4701,"Sangamore Rd",,,Bethesda,MD,"Montgomery County",20816,US,Statewide
212537,5,"DAVITA CARROLL COUNTY DIALYSIS FACILITY","193 STONER AVE",WESTMINSTER,MD,21157,CARROLL,Profit,DAVITA,19,TRUE,9/1/90,39.558357,-76.986206,1,range_interpolation,193,"Stoner Ave",,,Westminster,MD,"Carroll County",21157,US,"TIGER/Line® dataset from the US Census Bureau"
212625,5,"DAVITA MIDDLEBROOK DIALYSIS","12401 MIDDLEBROOK RD   STE 160",GERMANTOWN,MD,20874,MONTGOMERY,Profit,DAVITA,19,TRUE,8/9/02,39.175869,-77.256222,1,rooftop,12401,"Middlebrook Rd",Ste,160,Germantown,MD,"Montgomery County",20874,US,Montgomery
212595,5,"DAVITA 25TH STREET DIALYSIS","920 E 25TH ST",BALTIMORE,MD,21218,"BALTIMORE CITY",Profit,DAVITA,21,TRUE,1/22/99,39.318093,-76.600794,1,range_interpolation,920,"E 25th St",,,Baltimore,MD,"Baltimore city",21218,US,"TIGER/Line® dataset from the US Census Bureau"
212702,5,"DAVITA KIDNEY HOME DOWNTOWN AT HOME","200 SAINT PAUL ST., STE. 5",BALTIMORE,MD,21202,"BALTIMORE CITY",Profit,DAVITA,4,FALSE,3/29/16,39.291369,-76.614386,1,rooftop,200,"St Paul Pl",Ste,5,Baltimore,MD,"Baltimore city",21202,US,"City of Baltimore"
212313,5,"DEERS HEAD CENTER","351 DEERS HEAD HOSPITAL ROAD",SALISBURY,MD,21801,WICOMICO,Non-Profit,"STATE OWNED",26,TRUE,9/1/77,38.383594,-75.594053,1,rooftop,351,"Deers Head Hospital Rd",,,Salisbury,MD,"Wicomico County",21801,US,Statewide
212651,5,"IDF - GARRETT DIALYSIS CENTER","888 MEMORIAL DR",OAKLAND,MD,21550,GARRETT,Non-Profit,"INDEPENDENT DIALYSIS FOUNDATION (IDF)",12,TRUE,10/27/06,39.414808,-79.392642,1,rooftop,888,"Memorial Dr",,,Oakland,MD,"Garrett County",21550,US,Garrett
212666,5,"UNIVERSAL DIALYSIS CENTER","3804 BLADENSBURG RD","COTTAGE CITY",MD,20722,"PRINCE GEORGES",Profit,"AMERICAN RENAL ASSOCIATES",17,TRUE,2/16/11,38.935389,-76.950517,1,rooftop,3804,"Bladensburg Rd",,,Brentwood,MD,"Prince George's County",20722,US,"Prince Georges"
212726,5,"SALISBURY DIALYSIS CENTER, LLC","601 EAST MAIN STREET",SALISBURY,MD,21804,WICOMICO,Profit,"AMERICAN RENAL ASSOCIATES",13,TRUE,1/26/18,38.36585,-75.590804,1,rooftop,601,"E Main St",,,Salisbury,MD,"Wicomico County",21804,US,Statewide
212629,5,"FMC - SALISBURY","1340 SOUTH DIVISION ST   STE 302",SALISBURY,MD,21804,WICOMICO,Profit,"FRESENIUS MEDICAL CARE",21,TRUE,12/19/02,38.337334,-75.599928,1,rooftop,1340,"S Division St",Ste,302,Salisbury,MD,"Wicomico County",21804,US,Statewide
212574,5,"DAVITA OWINGS MILLS DIALYSIS CENTER","11221 DOLFIELD BLVD","OWINGS MILLS",MD,21117,BALTIMORE,Profit,DAVITA,25,TRUE,8/13/97,39.419969,-76.807334,1,rooftop,11221,"Dolfield Blvd",,,"Owings Mills",MD,"Baltimore County",21117,US,Baltimore
212655,5,"DAVITA NORTHWEST DIALYSIS CENTER","2245 ROLLING RUN DR   STE 1",BALTIMORE,MD,21244,BALTIMORE,Profit,DAVITA,21,TRUE,7/21/08,39.318723,-76.760765,1,rooftop,2245,"Rolling Run Dr",Ste,1,"Windsor Mill",MD,"Baltimore County",21244,US,Baltimore
212530,5,"DAVITA KIDNEY CARE OF LARGO","1300 MERCANTILE LN",LARGO,MD,20774,"PRINCE GEORGES",Profit,DAVITA,29,TRUE,7/1/87,38.907674,-76.838252,1,rooftop,1300,"Mercantile Ln",,,"Upper Marlboro",MD,"Prince George's County",20774,US,"Prince Georges"
212609,5,"FMC OF PORTER DIALYSIS - DUNDALK","1107 N POINT BOULEVARD",DUNDALK,MD,21224,"BALTIMORE CITY",Profit,"FRESENIUS MEDICAL CARE",12,TRUE,3/28/00,39.289702,-76.507232,1,rooftop,1107,"N Point Blvd",,,Baltimore,MD,"Baltimore County",21224,US,Baltimore
232686,11,"DAVITA RIVERVIEW DIALYSIS","18236 FORT ST",RIVERVIEW,MI,48193,WAYNE,Profit,DAVITA,22,TRUE,1/24/13,42.174477,-83.189525,1,range_interpolation,18236,"Ft St",,,Riverview,MI,"Wayne County",48193,US,"TIGER/Line® dataset from the US Census Bureau"
232534,11,"DAVITA WEST BRANCH DIALYSIS","599 COURT ST","WEST BRANCH",MI,48661,OGEMAW,Profit,DAVITA,14,TRUE,1/6/94,44.269713,-84.246132,0.9,range_interpolation,599,"Court St",,,"West Branch",MI,"Ogemaw County",48661,US,"TIGER/Line® dataset from the US Census Bureau"
232720,11,"DETROIT KIDNEY CENTER LLC","13437 SCHAEFER HWY",DETROIT,MI,48227,WAYNE,Profit,"AMERICAN RENAL ASSOCIATES",20,TRUE,5/8/17,42.385381,-83.178582,1,range_interpolation,13437,"Schaefer Hwy",,,Detroit,MI,"Wayne County",48227,US,"TIGER/Line® dataset from the US Census Bureau"
232673,11,"RRC - DAVISON HOME","2031 FAIRWAY DR",DAVISON,MI,48423,GENESEE,Profit,"RELIANT RENAL CARE",2,FALSE,1/19/12,43.005345,-83.517732,1,range_interpolation,2031,"Fairway Dr",,,Davison,MI,"Genesee County",48423,US,"TIGER/Line® dataset from the US Census Bureau"
232519,11,"BAY AREA REGL DIALYSIS CTR - SAGINAW","4800 MCLEOD DR E",SAGINAW,MI,48604,SAGINAW,Profit,"FRESENIUS MEDICAL CARE",27,TRUE,10/30/91,43.476685,-83.96629,0.8,range_interpolation,4800,"E McLeod Dr",,,Saginaw,MI,"Saginaw County",48604,US,"TIGER/Line® dataset from the US Census Bureau"
232574,11,"SOUTHEAST MICHIGAN KIDNEY CENTER","1695 W 12 MILE RD, SUITE 250",BERKLEY,MI,48072,OAKLAND,Profit,"GREENFIELD HEALTH SYSTEMS",2,FALSE,6/2/99,42.503171,-83.175518,1,rooftop,1695,"12 Mile Rd",Ste,250,Berkley,MI,"Oakland County",48072,US,Oakland
232637,11,"DAVITA COMMERCE TOWNSHIP DIALYSIS","120 W COMMERCE RD","COMMERCE TOWNSHIP",MI,48382,OAKLAND,Profit,DAVITA,12,TRUE,9/21/07,42.591406,-83.481328,1,range_interpolation,120,"W Commerce Rd",,,"Commerce Township",MI,"Oakland County",48382,US,"TIGER/Line® dataset from the US Census Bureau"
232740,11,"MICHIGAN DIALYSIS SERVICES, LLC","275 N CANTON CENTER RD",CANTON,MI,48187,WAYNE,Profit,"UNIVERSITY OF MICHIGAN",13,TRUE,8/28/19,42.309122,-83.487385,1,range_interpolation,275,"N Canton Center Rd",,,Canton,MI,"Wayne County",48187,US,"TIGER/Line® dataset from the US Census Bureau"
232598,11,"BAY AREA REGL DIALYSIS CTR - SAGINAW RIVERSIDE","920 N NIAGARA ST",SAGINAW,MI,48602,SAGINAW,Profit,"FRESENIUS MEDICAL CARE",32,TRUE,6/26/02,43.417403,-83.961201,1,range_interpolation,920,"N Niagara St",,,Saginaw,MI,"Saginaw County",48602,US,"TIGER/Line® dataset from the US Census Bureau"
232560,11,"FMC - OSHTEMO","6739 SEECO DR",KALAMAZOO,MI,49009,KALAMAZOO,Profit,"FRESENIUS MEDICAL CARE",24,TRUE,8/1/98,42.293321,-85.68102,1,range_interpolation,6739,"Seeco Dr",,,Kalamazoo,MI,"Kalamazoo County",49009,US,"TIGER/Line® dataset from the US Census Bureau"
232707,11,"MICHIGAN METROPOLITAN DIALYSIS, L.L.C.","2361 COOLIDGE HWY",BERKLEY,MI,48072,OAKLAND,Profit,"GREENFIELD HEALTH SYSTEMS",1,FALSE,4/15/16,42.493806,-83.184087,1,rooftop,2361,"Coolidge Hwy",,,Berkley,MI,"Oakland County",48072,US,Oakland
232612,11,"NW DETROIT DIALYSIS - LAHSER SATELLITE","25664 LAHSER ROAD",SOUTHFIELD,MI,48034,OAKLAND,Profit,"GREENFIELD HEALTH SYSTEMS",24,TRUE,9/26/03,42.476747,-83.25998,0.9,rooftop,25664,"Lahser Rd",,,Southfield,MI,"Oakland County",48033,US,Oakland
232606,11,"FMC - THREE RIVERS","601 S HEALTH PKWY","THREE RIVERS",MI,49093,"SAINT JOSEPH",Profit,"FRESENIUS MEDICAL CARE",16,TRUE,4/22/03,41.939358,-85.647936,1,range_interpolation,601,"S Health Pkwy",,,"Three Rivers",MI,"St. Joseph County",49093,US,"TIGER/Line® dataset from the US Census Bureau"
232677,11,"DAVITA GREENVILLE DIALYSIS","101 S GREENVILLE WEST DR",GREENVILLE,MI,48838,MONTCALM,Profit,DAVITA,10,TRUE,8/18/95,43.183123,-85.277846,1,range_interpolation,101,"S Greenville West Dr",,,Greenville,MI,"Montcalm County",48838,US,"TIGER/Line® dataset from the US Census Bureau"
232315,11,"NORTHERN MICHIGAN HOSPITAL","DIALYSIS UNIT",PETOSKEY,MI,49770,EMMET,Non-Profit,"NORTHERN MICHIGAN HOSPITAL",16,TRUE,9/1/77,45.355915,-84.913255,1,place,,,,,Petoskey,MI,"Emmet County",49770,US,"TIGER/Line® dataset from the US Census Bureau"
232682,11,"FMC - HILLSDALE","781 OLDS ST",JONESVILLE,MI,49250,HILLSDALE,Profit,"FRESENIUS MEDICAL CARE",12,TRUE,10/24/12,41.968185,-84.670658,1,range_interpolation,781,"Olds St",,,Jonesville,MI,"Hillsdale County",49250,US,"TIGER/Line® dataset from the US Census Bureau"
232716,11,"OAKLAWN DIALYSIS CENTER OF ALBION, LLC","350 B DR N",ALBION,MI,49224,CALHOUN,Profit,"OAKLAWN HOSPITAL",16,TRUE,10/5/16,42.27949,-84.786072,0.4,street_center,,"E Dr N",,,Albion,MI,"Calhoun County",49224,US,"TIGER/Line® dataset from the US Census Bureau"
232668,11,"LIBERTY DIALYSIS AT LAKELAND - NILES","8 LONGMEADOW VILLAGE DR",NILES,MI,49120,BERRIEN,Profit,"FRESENIUS MEDICAL CARE",24,TRUE,10/7/05,41.822227,-86.31212,0.9,range_interpolation,8,"Longmeadow Village Dr",,,Niles,MI,"Berrien County",49120,US,"TIGER/Line® dataset from the US Census Bureau"
232570,11,"DAVITA PDI-HIGHLAND PARK","64 VICTOR ST","HIGHLAND PARK",MI,48203,WAYNE,Profit,DAVITA,18,TRUE,1/19/99,42.406962,-83.095797,1,range_interpolation,64,"Victor St",,,"Highland Park",MI,"Wayne County",48203,US,"TIGER/Line® dataset from the US Census Bureau"
232711,11,"DAVITA GRAND BLANC HOME TRAINING","8195 S SAGINAW ST","GRAND BLANC",MI,48439,GENESEE,Profit,DAVITA,0,FALSE,8/26/16,42.913289,-83.609082,1,rooftop,8195,"S Saginaw St",,,"Grand Blanc",MI,"Genesee County",48439,US,Genesee
232588,11,"DAVITA PDI-GRAND RAPIDS EAST","1230 EKHART ST NE","GRAND RAPIDS",MI,49503,KENT,Profit,DAVITA,25,TRUE,1/25/01,42.982797,-85.638324,1,rooftop,1230,"Ekhart St NE",,,"Grand Rapids",MI,"Kent County",49503,US,Kent
232551,11,"DAVITA BRIGHTON DIALYSIS","7960 GRAND RIVER RD STE 210",BRIGHTON,MI,48114,LIVINGSTON,Profit,DAVITA,13,TRUE,5/14/97,42.558663,-83.793922,0.9,range_interpolation,7960,"Grand River Rd",Ste,210,Brighton,MI,"Livingston County",48114,US,"TIGER/Line® dataset from the US Census Bureau"
232632,11,"DAVITA CHELSEA DIALYSIS","1620 COMMERCE PARK DR",CHELSEA,MI,48118,WASHTENAW,Profit,DAVITA,8,TRUE,12/11/06,42.298851,-84.028268,1,range_interpolation,1620,"Commerce Park Dr",,,Chelsea,MI,"Washtenaw County",48118,US,"TIGER/Line® dataset from the US Census Bureau"
232647,11,"DAVITA CLINTON TOWNSHIP DIALYSIS","15918 NINETEEN MILE RD","CLINTON TOWNSHIP",MI,48038,MACOMB,Profit,DAVITA,16,TRUE,6/13/08,42.620607,-82.960775,0.33,place,,,,,"Clinton Township",MI,"Macomb County",48038,US,"TIGER/Line® dataset from the US Census Bureau"
232531,11,"DAVITA BAY CITY DIALYSIS","3170 PROFESSIONAL CT","BAY CITY",MI,48706,BAY,Profit,DAVITA,16,TRUE,10/13/93,43.608773,-83.953007,0.33,place,,,,,"Bay City",MI,"Bay County",48706,US,"TIGER/Line® dataset from the US Census Bureau"
