Kidney Centers,"","","","","","","","","","","","","","",Kidney Center Geocode,"","","","","","","","","","","","","","","",Kidney Center Location,"","",Nearest Restaurant,"","","","","","","",""
MongoDB ID,# of Dialysis Stations,Address,Certification or Recertification Date,Chain Organization,City,County,Facility Name,Network,Offers In-Center Hemodialysis,Profit or Non-Profit,Provider Number,State,Zip,"",Address,City,State,Zip,Latitude,Longitude,Accuracy Score,Accuracy Type,Number,Street,Unit Type,Unit Number,County,Country,Source,"",Type,Coordinates,"",Distance (Miles),RVP,AD,Restaurant #,Name,Address,City,State,Zip
5f8f6ecd67bb5daf90ebc49e,13,16101 N 82ND ST STE 6-7,6/20/97,,SCOTTSDALE,MARICOPA,NORTH SCOTTSDALE DIALYSIS (FMC),15,TRUE,Profit,32571,AZ,85260,"",16101 N 82ND ST STE 6-7,Scottsdale,AZ,85260,33.632861,-111.902479,1,rooftop,16101,N 82nd St,Ste,6,Maricopa County,US,City of Scottsdale,"",Point,"[-111.902479, 33.632861]","",18.670772096063008,"","",78,Arrowhead,7873 W. Bell Rd,Peoria,AZ,85382
5f8f6ecd67bb5daf90ebc49f,12,13430 N SAGUARO BLVD,3/4/16,,FOUNTAIN HILLS,MARICOPA,DAVITA FOUNTAIN HILLS DIALYSIS,15,TRUE,Profit,32645,AZ,85268,"",13430 N SAGUARO BLVD,Fountain Hills,AZ,85268,33.608448,-111.715737,1,rooftop,13430,N Saguaro Blvd,false,false,Maricopa County,US,Maricopa,"",Point,"[-111.715737, 33.608448]","",15.55393686914682,"","",79,Superstition Springs,1710 S. Power Rd,Mesa,AZ,85206
5f8f6ecd67bb5daf90ebc4a0,20,10750 W MCDOWELL RD STE E500,5/9/05,,AVONDALE,MARICOPA,AVONDALE DIALYSIS (FMC),15,TRUE,Profit,32607,AZ,85323,"",10750 W MCDOWELL RD STE E500,Avondale,AZ,85392,33.465514,-112.291202,0.9,rooftop,10750,W McDowell Rd,Ste,E500,Maricopa County,US,Maricopa,"",Point,"[-112.291202, 33.465514]","",12.476954633151363,"","",78,Arrowhead,7873 W. Bell Rd,Peoria,AZ,85382
5f8f6ecd67bb5daf90ebc4a2,20,7362 W THUNDERBIRD RD SUITE 104,5/15/13,,PEORIA,MARICOPA,DAVITA SWEETWATER RIDGE DIALYSIS,15,TRUE,Profit,32640,AZ,85381,"",7362 W THUNDERBIRD RD SUITE 104,Peoria,AZ,85381,33.61098,-112.217738,1,rooftop,7362,W Thunderbird Rd,Ste,104,Maricopa County,US,Maricopa,"",Point,"[-112.217738, 33.61098]","",1.9165452463881605,"","",78,Arrowhead,7873 W. Bell Rd,Peoria,AZ,85382
5f8f6ecd67bb5daf90ebc4a4,12,3511 MERCY RD STE 101,3/23/11,,GILBERT,MARICOPA,GILBERT DIALYSIS (FMC),15,TRUE,Profit,32635,AZ,85297,"",3511 MERCY RD STE 101,Gilbert,AZ,85297,33.285581,-111.749933,0.9,rooftop,3511,S Mercy Rd,Ste,101,Maricopa County,US,Maricopa,"",Point,"[-111.749933, 33.285581]","",7.827790325697838,"","",79,Superstition Springs,1710 S. Power Rd,Mesa,AZ,85206
5f8f6ecd67bb5daf90ebc4a5,24,8410 W THOMAS RD STE 100 BLDG 1,12/6/06,,PHOENIX,MARICOPA,DAVITA ESTRELLA DIALYSIS CENTER,15,TRUE,Profit,32612,AZ,85037,"",8410 W THOMAS RD STE 100 BLDG 1,Phoenix,AZ,85037,33.480914,-112.241641,1,rooftop,8410,W Thomas Rd,Ste,100,Maricopa County,US,Maricopa,"",Point,"[-112.241641, 33.480914]","",10.878017048983653,"","",78,Arrowhead,7873 W. Bell Rd,Peoria,AZ,85382
5f8f6ecd67bb5daf90ebc4a9,12,1525 N GILBERT RD STE 121,9/8/97,,GILBERT,MARICOPA,MESA DIALYSIS CENTER (FMC),15,TRUE,Profit,32539,AZ,85234,"",1525 N GILBERT RD STE 121,Gilbert,AZ,85234,33.377444,-111.787496,1,rooftop,1525,N Gilbert Rd,Ste,121,Maricopa County,US,City of Gilbert,"",Point,"[-111.787496, 33.377444]","",5.927368398756521,"","",79,Superstition Springs,1710 S. Power Rd,Mesa,AZ,85206
5f8f6ecd67bb5daf90ebc4aa,20,926 E MC DOWELL RD,8/14/19,,PHOENIX,MARICOPA,EVERGREEN PARK DIALYSIS,15,TRUE,Profit,32655,AZ,85006,"",926 E MC DOWELL RD,Phoenix,AZ,85006,33.466224,-112.061374,1,rooftop,926,E McDowell Rd,false,false,Maricopa County,US,Maricopa,"",Point,"[-112.061374, 33.466224]","",11.311861489431283,"","",31,Ahwatukee,5005 E. Ray Rd,Phoenix,AZ,85044
5f8f6ecd67bb5daf90ebc4ac,24,500 N BULLARD AVE STE C34,8/6/08,,GOODYEAR,MARICOPA,GOODYEAR DIALYSIS (FMC),15,TRUE,Profit,32622,AZ,85338,"",500 N BULLARD AVE STE C34,Goodyear,AZ,85338,33.452409,-112.377145,1,rooftop,500,N Bullard Ave,Ste,C34,Maricopa County,US,Maricopa,"",Point,"[-112.377145, 33.452409]","",15.476575273173308,"","",78,Arrowhead,7873 W. Bell Rd,Peoria,AZ,85382
5f8f6ecd67bb5daf90ebc4ae,13,"5115 EAST THOMAS, SUITE #115",9/6/94,,PHOENIX,MARICOPA,DAVITA PAPAGO DIALYSIS CENTER,15,TRUE,Profit,32553,AZ,85018,"","5115 EAST THOMAS, SUITE #115",Phoenix,AZ,85018,33.479912,-111.971039,1,range_interpolation,5115,E Thomas Rd,Ste,115,Maricopa County,US,TIGER/Line® dataset from the US Census Bureau,"",Point,"[-111.971039, 33.479912]","",11.121799437133223,"","",31,Ahwatukee,5005 E. Ray Rd,Phoenix,AZ,85044
5f8f6ecd67bb5daf90ebc4af,12,1495 N HAYDEN STE D1-D4,3/1/97,,SCOTTSDALE,MARICOPA,SCOTTSDALE DIALYSIS (FMC),15,TRUE,Profit,32563,AZ,85257,"",1495 N HAYDEN STE D1-D4,Scottsdale,AZ,85257,33.464435,-111.908318,1,rooftop,1495,N Hayden Rd,Ste,1,Maricopa County,US,Maricopa,"",Point,"[-111.908318, 33.464435]","",10.774798887429657,"","",31,Ahwatukee,5005 E. Ray Rd,Phoenix,AZ,85044
5f8f6ecd67bb5daf90ebc4b0,36,135 S POWER RD STE 103,9/11/97,,MESA,MARICOPA,EAST VALLEY DIALYSIS (FMC),15,TRUE,Profit,32509,AZ,85206,"",135 S POWER RD STE 103,Mesa,AZ,85206,33.412648,-111.683239,1,rooftop,135,S Power Rd,Ste,103,Maricopa County,US,City of Mesa,"",Point,"[-111.683239, 33.412648]","",1.9144468969832142,"","",79,Superstition Springs,1710 S. Power Rd,Mesa,AZ,85206
5f8f6ecd67bb5daf90ebc4b1,2,2545 EAST THOMAS ROAD,8/7/17,,PHOENIX,MARICOPA,PEDIATRIC DIALYSIS CENTER OF PHOENIX LLC,15,FALSE,Profit,32649,AZ,85016,"",2545 EAST THOMAS ROAD,Phoenix,AZ,85008,33.47994,-112.026191,0.9,rooftop,2545,E Thomas Rd,false,false,Maricopa County,US,Maricopa,"",Point,"[-112.026191, 33.47994]","",11.496714691289194,"","",31,Ahwatukee,5005 E. Ray Rd,Phoenix,AZ,85044
5f8f6ecd67bb5daf90ebc4b2,18,5957 W NORTHERN AVE STE 108,3/1/85,,GLENDALE,MARICOPA,DIALYSIS CENTER OF GLENDALE (FMC),15,TRUE,Profit,32521,AZ,85301,"",5957 W NORTHERN AVE STE 108,Glendale,AZ,85301,33.552563,-112.189687,1,rooftop,5957,W Northern Ave,Ste,108,Maricopa County,US,City of Glendale,"",Point,"[-112.189687, 33.552563]","",6.260520239915536,"","",78,Arrowhead,7873 W. Bell Rd,Peoria,AZ,85382
5f8f6ecd67bb5daf90ebc4b3,24,4845 W MCDOWELL RD STE 10A,6/9/10,,PHOENIX,MARICOPA,DAVITA MARYVALE DIALYSIS CENTER,15,TRUE,Profit,32634,AZ,85035,"",4845 W MCDOWELL RD STE 10A,Phoenix,AZ,85035,33.465297,-112.163356,1,rooftop,4845,W McDowell Rd,Ste,10,Maricopa County,US,Maricopa,"",Point,"[-112.163356, 33.465297]","",12.469190816837424,"","",78,Arrowhead,7873 W. Bell Rd,Peoria,AZ,85382
5f8f6ecd67bb5daf90ebc4b4,18,1021 S 7TH AVE STE 108,2/1/85,,PHOENIX,MARICOPA,SOUTH PHOENIX DIALYSIS SERVICES (FMC),15,TRUE,Profit,32508,AZ,85007,"",1021 S 7TH AVE STE 108,Phoenix,AZ,85007,33.438075,-112.082388,0.6,range_interpolation,1021,S 7th Ave,Ste,108,Maricopa County,US,TIGER/Line® dataset from the US Census Bureau,"",Point,"[-112.082388, 33.438075]","",10.27795306599896,"","",31,Ahwatukee,5005 E. Ray Rd,Phoenix,AZ,85044
5f8f6ecd67bb5daf90ebc4b6,16,15930 48TH STREET,5/7/03,,PHOENIX,MARICOPA,AHWATUKEE DIALYSIS (FMC),15,TRUE,Profit,32599,AZ,85048,"",15930 48TH STREET,Phoenix,AZ,85048,33.302247,-111.980482,0.9,range_interpolation,15930,S 48th St,false,false,Maricopa County,US,TIGER/Line® dataset from the US Census Bureau,"",Point,"[-111.980482, 33.302247]","",1.2030581865162464,"","",31,Ahwatukee,5005 E. Ray Rd,Phoenix,AZ,85044
5f8f6ecd67bb5daf90ebc4b8,24,1134 E UNIVERSITY DR STE 101,11/26/08,,MESA,MARICOPA,DAVITA CENTRAL MESA DIALYSIS CENTER,15,TRUE,Profit,32624,AZ,85203,"",1134 E UNIVERSITY DR STE 101,Mesa,AZ,85203,33.422657,-111.806424,1,rooftop,1134,E University Dr,Ste,101,Maricopa County,US,City of Mesa,"",Point,"[-111.806424, 33.422657]","",7.464222883522795,"","",79,Superstition Springs,1710 S. Power Rd,Mesa,AZ,85206
5f8f6ecd67bb5daf90ebc4bb,24,337 E CORONADO RD STE 101,8/8/06,,PHOENIX,MARICOPA,DAVITA PHOENIX DIALYSIS CENTER,15,TRUE,Profit,32611,AZ,85004,"",337 E CORONADO RD STE 101,Phoenix,AZ,85004,33.467047,-112.067638,1,rooftop,337,E Coronado Rd,Ste,101,Maricopa County,US,Maricopa,"",Point,"[-112.067638, 33.467047]","",11.525226972625932,"","",31,Ahwatukee,5005 E. Ray Rd,Phoenix,AZ,85044
5f8f6ecd67bb5daf90ebc4bc,13,16844 N 59TH AVE,7/19/94,,GLENDALE,MARICOPA,ARROWHEAD DIALYSIS (FMC),15,TRUE,Profit,32552,AZ,85306,"",16844 N 59TH AVE,Glendale,AZ,85308,33.637462,-112.188452,0.9,rooftop,16844,N 59th Ave,false,false,Maricopa County,US,City of Glendale,"",Point,"[-112.188452, 33.637462]","",2.1986578495506413,"","",78,Arrowhead,7873 W. Bell Rd,Peoria,AZ,85382
5f8f6ecd67bb5daf90ebc4bd,16,3815 E. BELL ROAD STE. 1100,10/18/89,,PHOENIX,MARICOPA,DESERT VALLEY DIALYSIS (FMC),15,TRUE,Profit,32530,AZ,85032,"",3815 E. BELL ROAD STE. 1100,Phoenix,AZ,85032,33.638537,-111.998997,1,rooftop,3815,E Bell Rd,Ste,1100,Maricopa County,US,Maricopa,"",Point,"[-111.998997, 33.638537]","",13.109047265109341,"","",78,Arrowhead,7873 W. Bell Rd,Peoria,AZ,85382
5f8f6ecd67bb5daf90ebc4bf,17,26 E BASELINE STE 142,5/3/93,,PHOENIX,MARICOPA,SOUTH MOUNTAIN DIALYSIS CENTER (FMC),15,TRUE,Profit,32545,AZ,85042,"",26 E BASELINE STE 142,Phoenix,AZ,85042,33.37421,-112.039966,0.3,place,false,false,false,false,Maricopa County,US,TIGER/Line® dataset from the US Census Bureau,"",Point,"[-112.039966, 33.37421]","",5.319136880848902,"","",31,Ahwatukee,5005 E. Ray Rd,Phoenix,AZ,85044
5f8f6ecd67bb5daf90ebc4c2,28,4502 W INDIAN SCHOOL RD STE A4-11,8/20/97,,PHOENIX,MARICOPA,MARYVALE DIALYSIS (FMC),15,TRUE,Profit,32564,AZ,85031,"",4502 W INDIAN SCHOOL RD STE A4-11,Phoenix,AZ,85031,33.495106,-112.155988,1,range_interpolation,4502,W Indian School Rd,Ste,4,Maricopa County,US,TIGER/Line® dataset from the US Census Bureau,"",Point,"[-112.155988, 33.495106]","",10.669301704442999,"","",78,Arrowhead,7873 W. Bell Rd,Peoria,AZ,85382
5f8f6ecd67bb5daf90ebc4c3,23,6622 N 91ST AVE,7/31/19,,GLENDALE,MARICOPA,FRESENIUS KIDNEY CARE WESTGATE,15,TRUE,Profit,32656,AZ,85305,"",6622 N 91ST AVE,Glendale,AZ,85305,33.532559,-112.255772,1,rooftop,6622,N 91st Ave,false,false,Maricopa County,US,City of Glendale,"",Point,"[-112.255772, 33.532559]","",7.462640770628095,"","",78,Arrowhead,7873 W. Bell Rd,Peoria,AZ,85382
5f8f6ecd67bb5daf90ebc4c4,12,"5705 N SCOTTSDALE RD, STE 120",1/22/15,,SCOTTSDALE,MARICOPA,DAVITA SCOTTSDALE DIALYSIS,15,TRUE,Profit,32641,AZ,85250,"","5705 N SCOTTSDALE RD, STE 120",Scottsdale,AZ,85250,33.51992,-111.9242,1,rooftop,5705,N Scottsdale Rd,Ste,120,Maricopa County,US,Maricopa,"",Point,"[-111.9242, 33.51992]","",14.200427049178915,"","",31,Ahwatukee,5005 E. Ray Rd,Phoenix,AZ,85044
5f8f6ecd67bb5daf90ebc4c5,24,13055 W MCDOWELL RD STE F101,5/27/05,,AVONDALE,MARICOPA,AVONDALE DIALYSIS (DSI),15,TRUE,Profit,32608,AZ,85392,"",13055 W MCDOWELL RD STE F101,Avondale,AZ,85392,33.46335,-112.337211,1,rooftop,13055,W McDowell Rd,Ste,F101,Maricopa County,US,Maricopa,"",Point,"[-112.337211, 33.46335]","",13.63971796190555,"","",78,Arrowhead,7873 W. Bell Rd,Peoria,AZ,85382
5f8f6ecd67bb5daf90ebc4c6,24,912 W CHANDLER BLVD BLDG A-D,10/30/85,,CHANDLER,MARICOPA,CHANDLER DIALYSIS (FMC),15,TRUE,Profit,32516,AZ,85225,"",912 W CHANDLER BLVD BLDG A-D,Chandler,AZ,85225,33.307478,-111.857655,1,rooftop,912,W Chandler Blvd,Ste,A,Maricopa County,US,Maricopa,"",Point,"[-111.857655, 33.307478]","",6.869995113825017,"","",31,Ahwatukee,5005 E. Ray Rd,Phoenix,AZ,85044
5f8f6ecd67bb5daf90ebc4cc,22,5546 W ROOSEVELT ST STE 1,8/19/91,,PHOENIX,MARICOPA,ESTRELLA DIALYSIS CENTER (FMC),15,TRUE,Profit,32537,AZ,85043,"",5546 W ROOSEVELT ST STE 1,Phoenix,AZ,85043,33.45965,-112.17979,1,rooftop,5546,W Roosevelt St,Ste,1,Maricopa County,US,Maricopa,"",Point,"[-112.17979, 33.45965]","",12.60695581522491,"","",78,Arrowhead,7873 W. Bell Rd,Peoria,AZ,85382
5f8f6ecd67bb5daf90ebc4cf,20,14664 N DEL WEBB BLVD,12/10/03,,SUN CITY,MARICOPA,DAVITA PALM BROOK DIALYSIS CENTER,15,TRUE,Profit,32601,AZ,85351,"",14664 N DEL WEBB BLVD,Sun City,AZ,85351,33.618235,-112.291347,1,range_interpolation,14664,N Del Webb Blvd,false,false,Maricopa County,US,TIGER/Line® dataset from the US Census Bureau,"",Point,"[-112.291347, 33.618235]","",3.9626086031533143,"","",78,Arrowhead,7873 W. Bell Rd,Peoria,AZ,85382
5f8f6ecd67bb5daf90ebc4d1,12,13657 W MCDOWELL RD STE 106,11/22/99,,GOODYEAR,MARICOPA,PALM VALLEY DIALYSIS (FMC),15,TRUE,Profit,32580,AZ,85338,"",13657 W MCDOWELL RD STE 106,Goodyear,AZ,85338,33.463722,-112.353432,1,rooftop,13657,W McDowell Rd,Ste,106,Maricopa County,US,Statewide,"",Point,"[-112.353432, 33.463722]","",14.078980723940719,"","",78,Arrowhead,7873 W. Bell Rd,Peoria,AZ,85382
5f8f6ecd67bb5daf90ebc4d2,20,1449 W SOUTHERN AVE,9/29/97,,TEMPE,MARICOPA,TEMPE DIALYSIS (FMC),15,TRUE,Profit,32541,AZ,85282,"",1449 W SOUTHERN AVE,Tempe,AZ,85282,33.392728,-111.961553,1,range_interpolation,1449,W Southern Ave,false,false,Maricopa County,US,TIGER/Line® dataset from the US Census Bureau,"",Point,"[-111.961553, 33.392728]","",5.15306070100596,"","",31,Ahwatukee,5005 E. Ray Rd,Phoenix,AZ,85044
5f8f6ecd67bb5daf90ebc4d4,25,4141 N SCOTTSDALE RD,5/12/17,,SCOTTSDALE,MARICOPA,FMC OLD TOWN SCOTTSDALE,15,TRUE,Profit,32648,AZ,85251,"",4141 N SCOTTSDALE RD,Scottsdale,AZ,85251,33.495716,-111.92541,1,rooftop,4141,N Scottsdale Rd,false,false,Maricopa County,US,Maricopa,"",Point,"[-111.92541, 33.495716]","",12.551949826492267,"","",31,Ahwatukee,5005 E. Ray Rd,Phoenix,AZ,85044
5f8f6ecd67bb5daf90ebc4d5,16,3421 N 7TH AVE,9/8/97,,PHOENIX,MARICOPA,CENTRAL PHX DIALYSIS (FMC),15,TRUE,Profit,32517,AZ,85013,"",3421 N 7TH AVE,Phoenix,AZ,85014,33.488059,-112.064717,0.7,nearest_rooftop_match,3413,N 7th St,false,false,Maricopa County,US,Maricopa,"",Point,"[-112.064717, 33.488059]","",12.763480512487098,"","",31,Ahwatukee,5005 E. Ray Rd,Phoenix,AZ,85044
5f8f6ecd67bb5daf90ebc4d6,24,10238 E HAMPTON AVE STE 108,5/7/08,,MESA,MARICOPA,DAVITA MOUNTAIN VISTA DIALYSIS CENTER OF ARIZONA,15,TRUE,Profit,32619,AZ,85209,"",10238 E HAMPTON AVE STE 108,Mesa,AZ,85208,33.390581,-111.609852,0.9,rooftop,10238,E Hampton Ave,Ste,108,Maricopa County,US,City of Mesa,"",Point,"[-111.609852, 33.390581]","",4.373028625967242,"","",79,Superstition Springs,1710 S. Power Rd,Mesa,AZ,85206
5f8f6ecd67bb5daf90ebc4d7,16,3305 E GREENWAY RD STE 1,10/18/02,,PHOENIX,MARICOPA,NORTHEAST PHOENIX DIALYSIS (DSI),15,TRUE,Profit,32596,AZ,85032,"",3305 E GREENWAY RD STE 1,Phoenix,AZ,85032,33.625916,-112.010897,1,rooftop,3305,E Greenway Rd,Ste,1,Maricopa County,US,Maricopa,"",Point,"[-112.010897, 33.625916]","",12.451145371333737,"","",78,Arrowhead,7873 W. Bell Rd,Peoria,AZ,85382
5f8f6ecd67bb5daf90ebc4db,18,12213 W BELL ROAD STE 110,5/19/93,,SURPRISE,MARICOPA,SUN CITY WEST DIALYSIS (FMC),15,TRUE,Profit,32546,AZ,85374,"",12213 W BELL ROAD STE 110,Surprise,AZ,85374,33.638151,-112.323193,1,rooftop,12213,W Bell Rd,Ste,110,Maricopa County,US,Statewide,"",Point,"[-112.323193, 33.638151]","",5.560972087772648,"","",78,Arrowhead,7873 W. Bell Rd,Peoria,AZ,85382
5f8f6ecd67bb5daf90ebc4de,24,5750 W THUNDERBIRD RD BLDG G #750,5/3/89,,GLENDALE,MARICOPA,THUNDERBIRD DIALYSIS (FMC),15,TRUE,Profit,32528,AZ,85306,"",5750 W THUNDERBIRD RD BLDG G #750,Glendale,AZ,85306,33.612642,-112.182045,1,rooftop,5750,W Thunderbird Rd,Bldg,false,Maricopa County,US,City of Glendale,"",Point,"[-112.182045, 33.612642]","",3.0973806736306755,"","",78,Arrowhead,7873 W. Bell Rd,Peoria,AZ,85382
5f8f6ecd67bb5daf90ebc4df,1,5115 E THOMAS RD STE 100,9/1/15,,PHOENIX,MARICOPA,DAVITA PHOENIX HOME DIALYSIS PD ONLY,15,FALSE,Profit,32642,AZ,85018,"",5115 E THOMAS RD STE 100,Phoenix,AZ,85018,33.479912,-111.971039,1,range_interpolation,5115,E Thomas Rd,Ste,100,Maricopa County,US,TIGER/Line® dataset from the US Census Bureau,"",Point,"[-111.971039, 33.479912]","",11.121799437133223,"","",31,Ahwatukee,5005 E. Ray Rd,Phoenix,AZ,85044
5f8f6ecd67bb5daf90ebc4e1,16,1337 S GILBERT RD STE 109,9/8/97,,MESA,MARICOPA,MESA DIALYSIS (DSI),15,TRUE,Profit,32551,AZ,85204,"",1337 S GILBERT RD STE 109,Mesa,AZ,85204,33.390101,-111.786877,1,rooftop,1337,S Gilbert Rd,Ste,109,Maricopa County,US,City of Mesa,"",Point,"[-111.786877, 33.390101]","",5.878462906015743,"","",79,Superstition Springs,1710 S. Power Rd,Mesa,AZ,85206
5f8f6ecd67bb5daf90ebc4e2,24,2149 E WARNER RD STE 109 & STE 110,8/5/05,,TEMPE,MARICOPA,DAVITA TEMPE DIALYSIS CENTER,15,TRUE,Profit,32609,AZ,85284,"",2149 E WARNER RD STE 109 & STE 110,Tempe,AZ,85284,33.333725,-111.894767,1,rooftop,2149,E Warner Rd,Ste,110,Maricopa County,US,Maricopa,"",Point,"[-111.894767, 33.333725]","",4.783440714358846,"","",31,Ahwatukee,5005 E. Ray Rd,Phoenix,AZ,85044
5f8f6ecd67bb5daf90ebc4e3,19,21241 N 23RD AVE STE 11,1/31/01,,PHOENIX,MARICOPA,DEER VALLEY DIALYSIS (FMC),15,TRUE,Profit,32587,AZ,85027,"",21241 N 23RD AVE STE 11,Phoenix,AZ,85027,33.679149,-112.107027,1,rooftop,21241,N 23rd Ave,Ste,11,Maricopa County,US,Maricopa,"",Point,"[-112.107027, 33.679149]","",7.459607652974068,"","",78,Arrowhead,7873 W. Bell Rd,Peoria,AZ,85382
5f8f6ecd67bb5daf90ebc4e7,24,3540 E BASELINE RD STE 110,4/8/09,,PHOENIX,MARICOPA,DAVITA RAVEN DIALYSIS CENTER,15,TRUE,Profit,32625,AZ,85042,"",3540 E BASELINE RD STE 110,Phoenix,AZ,85042,33.378856,-112.005216,1,rooftop,3540,E Baseline Rd,Ste,110,Maricopa County,US,Maricopa,"",Point,"[-112.005216, 33.378856]","",4.467370488446075,"","",31,Ahwatukee,5005 E. Ray Rd,Phoenix,AZ,85044
5f8f6ecd67bb5daf90ebc4e8,12,301 S POWER ROAD SUITE 104,2/4/13,,MESA,MARICOPA,DAVITA POWER ROAD DIALYSIS PD,15,TRUE,Profit,32638,AZ,85206,"",301 S POWER ROAD SUITE 104,Mesa,AZ,85206,33.410475,-111.683141,1,rooftop,301,S Power Rd,Ste,104,Maricopa County,US,City of Mesa,"",Point,"[-111.683141, 33.410475]","",1.7648344326179057,"","",79,Superstition Springs,1710 S. Power Rd,Mesa,AZ,85206
5f8f6ecd67bb5daf90ebc4e9,1,6622 N 91ST AVENUE,4/5/19,,GLENDALE,MARICOPA,FRESENIUS KIDNEY CARE WESTGATE HOME,15,FALSE,Profit,32653,AZ,85305,"",6622 N 91ST AVENUE,Glendale,AZ,85305,33.532559,-112.255772,1,rooftop,6622,N 91st Ave,false,false,Maricopa County,US,City of Glendale,"",Point,"[-112.255772, 33.532559]","",7.462640770628095,"","",78,Arrowhead,7873 W. Bell Rd,Peoria,AZ,85382
5f8f6ecd67bb5daf90ebc4ea,16,10301 E OSBORN RD BLDG 14,7/10/02,,SCOTTSDALE,MARICOPA,SALT RIVER DIALYSIS CENTER (FMC),15,TRUE,Profit,32594,AZ,85256,"",10301 E OSBORN RD BLDG 14,Scottsdale,AZ,85256,33.487642,-111.860356,1,range_interpolation,10301,E Osborn Rd,Bldg,14,Maricopa County,US,TIGER/Line® dataset from the US Census Bureau,"",Point,"[-111.860356, 33.487642]","",12.349761367205623,"","",79,Superstition Springs,1710 S. Power Rd,Mesa,AZ,85206
5f8f6ecd67bb5daf90ebc4ec,24,22715 S ELLSWORTH RD STE D,6/19/06,,QUEEN CREEK,MARICOPA,SOUTHEAST VALLEY DIALYSIS (FMC),15,TRUE,Profit,32610,AZ,85142,"",22715 S ELLSWORTH RD STE D,Queen Creek,AZ,85142,33.241891,-111.632519,1,rooftop,22715,S Ellsworth Rd,Ste,D,Maricopa County,US,Maricopa,"",Point,"[-111.632519, 33.241891]","",10.359510457942907,"","",79,Superstition Springs,1710 S. Power Rd,Mesa,AZ,85206
5f8f6ecd67bb5daf90ebc4ed,24,20325 N 51ST AVE STE 186 BLDG 11,6/18/04,,GLENDALE,MARICOPA,DAVITA ARROWHEAD LAKES DIALYSIS CENTER,15,TRUE,Profit,32604,AZ,85308,"",20325 N 51ST AVE STE 186 BLDG 11,Glendale,AZ,85308,33.669734,-112.168871,1,rooftop,20325,N 51st Ave,Ste,186,Maricopa County,US,Maricopa,"",Point,"[-112.168871, 33.669734]","",3.9969552555370695,"","",78,Arrowhead,7873 W. Bell Rd,Peoria,AZ,85382
5f8f6ecd67bb5daf90ebc4ee,4,14671 W. MOUNTAIN VIEW BLVD.,6/18/08,,SURPRISE,MARICOPA,DAVITA GRAND HOME DIALYSIS,15,TRUE,Profit,32620,AZ,85374,"",14671 W. MOUNTAIN VIEW BLVD.,Surprise,AZ,85374,33.655342,-112.37672,0.71,nearest_rooftop_match,14674,W Mountain View Blvd,false,false,Maricopa County,US,Statewide,"",Point,"[-112.37672, 33.655342]","",8.72844992568076,"","",78,Arrowhead,7873 W. Bell Rd,Peoria,AZ,85382
5f8f6ecd67bb5daf90ebc4f5,12,10050 W BELL RD STE 29-31,9/13/97,,SUN CITY,MARICOPA,SUN CITY DIALYSIS (FMC),15,TRUE,Profit,32547,AZ,85351,"",10050 W BELL RD STE 29-31,Sun City,AZ,85351,33.639428,-112.27634,1,rooftop,10050,W Bell Rd,Ste,29,Maricopa County,US,Maricopa,"",Point,"[-112.27634, 33.639428]","",2.865233996542745,"","",78,Arrowhead,7873 W. Bell Rd,Peoria,AZ,85382
5f8f6ecd67bb5daf90ebc4f6,11,2525 E ROOSEVELT ST,10/7/97,,PHOENIX,MARICOPA,MARICOPA MEDICAL CTR - DIALYSIS,15,TRUE,Non-Profit,32302,AZ,85008,"",2525 E ROOSEVELT ST,Phoenix,AZ,85008,33.458415,-112.026973,1,range_interpolation,2525,E Roosevelt St,false,false,Maricopa County,US,TIGER/Line® dataset from the US Census Bureau,"",Point,"[-112.026973, 33.458415]","",10.076927238271475,"","",31,Ahwatukee,5005 E. Ray Rd,Phoenix,AZ,85044
5f8f6ecd67bb5daf90ebc4f8,25,16605 NORTH 28TH AVENUE,10/12/16,,PHOENIX,MARICOPA,FMC NORTH MOUNTAIN,15,TRUE,Profit,32647,AZ,85053,"",16605 NORTH 28TH AVENUE,Phoenix,AZ,85053,33.637189,-112.118551,0.6,rooftop,16605,N 28th Ave,false,false,Maricopa County,US,Maricopa,"",Point,"[-112.118551, 33.637189]","",6.2241882180416095,"","",78,Arrowhead,7873 W. Bell Rd,Peoria,AZ,85382
5f8f6ecd67bb5daf90ebc4fa,28,482 S CHAMBERS RD,5/1/02,,AURORA,ARAPAHOE,DAVITA EAST AURORA DIALYSIS,15,TRUE,Profit,62540,CO,80017,"",482 S CHAMBERS RD,Aurora,CO,80017,39.706549,-104.807203,1,rooftop,482,S Chambers Rd,false,false,Arapahoe County,US,City of Aurora,"",Point,"[-104.807203, 39.706549]","",8.850932403350184,"","",177,Smoky Hill,6369 S. Southlands Pkwy,Aurora,CO,80016
5f8f6ecd67bb5daf90ebc4fb,13,1526 OAKRIDGE DR,10/4/19,,FORT COLLINS,LARIMER,FRESENIUS MEDICAL CARE DIALYIS SERVICES COLORA,15,TRUE,Profit,62593,CO,80525,"",1526 OAKRIDGE DR,Fort Collins,CO,80525,40.52297,-105.05118,1,rooftop,1526,Oakridge Dr,false,false,Larimer County,US,Larimer County,"",Point,"[-105.05118, 40.52297]","",8.234257721580292,"","",187,Loveland,6015 Sky Pond Dr,Loveland,CO,80538
