"Provider Number",Network,"Facility Name","Address Line 1",City,State,Zip,County,"Profit or Non-Profit","Chain Organization","# of Dialysis Stations","Offers in-center hemodialysis","Certification or Recertification Date",Latitude,Longitude,"Accuracy Score","Accuracy Type",Number,Street,"Unit Type","Unit Number",City,State,County,Zip,Country,Source
422592,6,"PAGELAND DIALYSIS","505 A SOUTH PEARL STREET",PAGELAND,SC,29728,CHESTERFIELD,Profit,DAVITA,16,TRUE,9/11/03,34.767878,-80.389674,1,range_interpolation,505,"S Pearl St",,,Pageland,SC,"Chesterfield County",29728,US,"TIGER/Line® dataset from the US Census Bureau"
422553,6,"DCI GAFFNEY","405 TIFFANY PARK",GAFFNEY,SC,29341,CHEROKEE,Non-Profit,"DIALYSIS CLINIC, INC.",28,TRUE,9/21/94,35.062166,-81.672421,0.2,street_center,,"Tiffany Ter",,,Gaffney,SC,"Cherokee County",29341,US,"TIGER/Line® dataset from the US Census Bureau"
422576,6,"PEE DEE DIALYSIS CENTER","331 ELIZABETH ANNE COURT","LAKE CITY",SC,29560,FLORENCE,Profit,"FRESENIUS MEDICAL CARE",18,TRUE,6/8/00,33.881859,-79.76089,1,rooftop,331,"Elizabeth Anne Ct",,,"Lake City",SC,"Florence County",29560,US,Florence
422605,6,"FRESENIUS MEDICAL CARE OF LUGOFF ELGIN","909 CAROLINA DRIVE",LUGOFF,SC,29078,KERSHAW,Profit,"FRESENIUS MEDICAL CARE",21,TRUE,7/29/06,34.218574,-80.699355,1,range_interpolation,909,"Carolina Dr",,,Lugoff,SC,"Kershaw County",29078,US,"TIGER/Line® dataset from the US Census Bureau"
422619,6,"FRESENIUS MEDICAL CARE WEST CONWAY","1702 MILLPOND ROAD",CONWAY,SC,29527,HORRY,Profit,"FRESENIUS MEDICAL CARE",16,TRUE,10/16/08,33.841297,-79.071954,1,rooftop,1702,"Mill Pond Rd",,,Conway,SC,"Horry County",29527,US,Horry
422620,6,"DAVITA JEDBURG DIALYSIS","2897 W 5TH NORTH ST",SUMMERVILLE,SC,29483,DORCHESTER,Profit,DAVITA,18,TRUE,1/12/09,33.055121,-80.238396,1,rooftop,2897,"W 5th North St",,,Summerville,SC,"Dorchester County",29483,US,Dorchester
422536,6,"SENECA DIALYSIS CENTER, LLC","685 SOUTH OAK ST",SENECA,SC,29678,OCONEE,Profit,"AMERICAN RENAL ASSOCIATES",14,TRUE,8/10/88,34.67563,-82.954819,1,rooftop,685,"S Oak St",,,Seneca,SC,"Oconee County",29678,US,Oconee
422565,6,"DAVITA SOUTH ORANGEBURG DIALYSIS","1080 SUMMERS AVENUE",ORANGEBURG,SC,29115,ORANGEBURG,Profit,DAVITA,21,TRUE,3/12/97,33.502328,-80.86794,1,rooftop,1080,"Summers Ave",,,Orangeburg,SC,"Orangeburg County",29115,US,Orangeburg
422564,6,"FRESENIUS MEDICAL CARE LOWER RICHLAND","1840 PINEVIEW DRIVE",COLUMBIA,SC,29209,RICHLAND,Profit,"FRESENIUS MEDICAL CARE",20,TRUE,2/21/97,33.947812,-80.933553,0.5,range_interpolation,1840,"State Hwy 768",,,Columbia,SC,"Richland County",29209,US,"TIGER/Line® dataset from the US Census Bureau"
422579,6,"DSI PLEASANTBURG DIALYSIS","110 CHALMERS DR STE C",GREENVILLE,SC,29605,GREENVILLE,Profit,"US RENAL CARE, INC.",16,TRUE,3/1/01,34.798465,-82.374913,0.82,nearest_rooftop_match,108,"Chalmers Rd",Ste,C,Greenville,SC,"Greenville County",29605,US,Greenville
422609,6,"DAVITA FORT MILL DIALYSIS","1975 CAROLINA PLACE DR","FORT MILL",SC,29708,YORK,Profit,DAVITA,20,TRUE,10/27/06,35.036533,-80.963158,1,range_interpolation,1975,"Carolina Place Dr",,,"Fort Mill",SC,"York County",29708,US,"TIGER/Line® dataset from the US Census Bureau"
422615,6,"US RENAL CARE,INC","10708 MARLBORO AVE",BARNWELL,SC,29812,BARNWELL,Profit,"US RENAL CARE, INC.",15,TRUE,2/13/08,33.2576,-81.353497,1,range_interpolation,10708,"Marlboro Ave",,,Barnwell,SC,"Barnwell County",29812,US,"TIGER/Line® dataset from the US Census Bureau"
422624,6,"DIALYSIS CLINIC INC-SALUDA","301 W BUTLER AVENUE",SALUDA,SC,29138,SALUDA,Non-Profit,"DIALYSIS CLINIC, INC.",10,TRUE,12/4/09,34.003166,-81.775486,1,rooftop,301,"W Butler Ave",,,Saluda,SC,"Saluda County",29138,US,Saluda
422539,6,"DAVITA GREER KIDNEY CENTER","14152 EAST WADE HAMPTON BLVD",GREER,SC,29651,GREENVILLE,Profit,DAVITA,28,TRUE,10/5/88,35.02383,-82.279564,0.33,place,,,,,Greer,SC,"Greenville County",29651,US,"TIGER/Line® dataset from the US Census Bureau"
422587,6,"COLUMBIA NORTHEAST KIDNEY CENTER","7499 PARKLAND ROAD",COLUMBIA,SC,29203,RICHLAND,Profit,"AMERICAN RENAL ASSOCIATES",20,TRUE,10/15/02,34.074048,-80.958869,0.9,range_interpolation,7499,"Parklane Rd",,,Columbia,SC,"Richland County",29223,US,"TIGER/Line® dataset from the US Census Bureau"
422518,6,"BMA OF CHESTER INC","501 HEALTHWAY DRIVE",CHESTER,SC,29706,CHESTER,Profit,"FRESENIUS MEDICAL CARE",17,TRUE,5/30/83,34.693285,-81.168022,0.33,place,,,,,Chester,SC,"Chester County",29706,US,"TIGER/Line® dataset from the US Census Bureau"
422520,6,"FRESENIUS MEDICAL CARE BENNETTSVILLE","1104 FRANK W EVANS WAY",BENNETTSVILLE,SC,29512,MARLBORO,Profit,"FRESENIUS MEDICAL CARE",21,TRUE,9/14/83,34.598755,-79.707693,0.33,place,,,,,Bennettsville,SC,"Marlboro County",29512,US,"TIGER/Line® dataset from the US Census Bureau"
422560,6,"DCI WEST SPARTANBURG","105 TRADD STREET",SPARTANBURG,SC,29301,SPARTANBURG,Non-Profit,"DIALYSIS CLINIC, INC.",25,TRUE,3/18/96,34.937296,-82.0351,1,range_interpolation,105,"Tradd St",,,Spartanburg,SC,"Spartanburg County",29301,US,"TIGER/Line® dataset from the US Census Bureau"
422585,6,"DAVITA NORTH CHARLESTON DIALYSIS","5900 RIVERS AVE STE E",CHARLESTON,SC,29406,CHARLESTON,Profit,DAVITA,17,TRUE,1/24/02,32.902261,-80.018765,1,range_interpolation,5900,"Rivers Ave",Unit,E,"North Charleston",SC,"Charleston County",29406,US,"TIGER/Line® dataset from the US Census Bureau"
422545,6,"FMC MARION","109 MERRITT CT",MARION,SC,29571,MARION,Profit,"FRESENIUS MEDICAL CARE",24,TRUE,10/11/89,34.164144,-79.363948,0.33,place,,,,,Marion,SC,"Marion County",29571,US,"TIGER/Line® dataset from the US Census Bureau"
422508,6,"DAVITA NORTH ORANGEBURG DIALYSIS","124 FIRE TOWER ROAD",ORANGEBURG,SC,29118,ORANGEBURG,Profit,DAVITA,24,TRUE,12/3/79,33.542819,-80.833445,1,rooftop,124,"Fire Tower Rd",,,Orangeburg,SC,"Orangeburg County",29118,US,Orangeburg
422632,6,"DAVITA CHARLES TOWNE DIALYSIS","1964 ASHLEY RIVER ROAD",CHARLESTON,SC,29407,CHARLESTON,Profit,DAVITA,20,TRUE,5/23/12,32.808668,-80.023386,1,rooftop,1964,"Ashley River Rd",,,Charleston,SC,"Charleston County",29407,US,"City of Charleston"
422637,6,"GREENVILLE DIALYSIS CLINIC, LLC","220-A HOWE STREET",GREENVILLE,SC,29601,GREENVILLE,Profit,"AMERICAN RENAL ASSOCIATES",20,TRUE,10/18/12,34.839314,-82.404764,1,rooftop,220,"Howe St",,,Greenville,SC,"Greenville County",29601,US,Greenville
422642,6,"DAVITA HARTS DIALYSIS","1015 S 4TH STREET",HARTSVILLE,SC,29550,DARLINGTON,Profit,DAVITA,22,TRUE,10/24/13,34.361985,-80.062192,1,rooftop,1015,"S 4th St",,,Hartsville,SC,"Darlington County",29550,US,Darlington
422676,6,"BIO-MEDICAL APPLICATIONS OF SOUTH CAROLINA, INC.","1465 PAMPLICO HIGHWAY",FLORENCE,SC,29505,FLORENCE,Profit,"FRESENIUS MEDICAL CARE",1,FALSE,4/1/19,34.155804,-79.74452,1,rooftop,1465,"Pamplico Hwy",,,Florence,SC,"Florence County",29505,US,Florence
422657,6,"FRESENIUS MEDICAL CARE WALTERBORO","904 N. JEFFERIES BOULEVARD",WALTERBORO,SC,29488,COLLETON,Profit,"FRESENIUS MEDICAL CARE",16,TRUE,10/26/15,32.915186,-80.667137,1,rooftop,904,"N Jefferies Blvd",,,Walterboro,SC,"Colleton County",29488,US,Colleton
422671,6,"FRESENIUS MEDICAL CARE CNA KIDNEY CENTERS, LLC","1000 RAMBLIN ROAD","WEST COLUMBIA",SC,29172,LEXINGTON,Profit,"FRESENIUS MEDICAL CARE",21,TRUE,9/26/18,33.910988,-81.134182,1,rooftop,1000,"Ramblin Rd",,,"West Columbia",SC,"Lexington County",29172,US,Lexington
422658,6,"FRESENIUS MEDICAL CARE LOW COUNTRY HOME DIALYSIS","1980 N MAIN ST",SUMMERVILLE,SC,29483,DORCHESTER,Profit,"FRESENIUS MEDICAL CARE",0,FALSE,10/13/15,33.044828,-80.119637,0.9,rooftop,1980,"N Main St",,,Summerville,SC,"Berkeley County",29486,US,Berkeley
422647,6,"DAVITA BLUFFTON DIALYSIS","101 OKATIE CENTER BLVD S",BLUFFTON,SC,29909,BEAUFORT,Profit,DAVITA,12,TRUE,7/22/14,32.294886,-80.9467,1,rooftop,101,"Okatie Center Blvd S",,,Okatie,SC,"Beaufort County",29909,US,Beaufort
422653,6,"FRESENIUS MEDICAL CARE NORTH ANDERSON","2021 CARDINAL CIR",ANDERSON,SC,29621,ANDERSON,Profit,"FRESENIUS MEDICAL CARE",21,TRUE,8/4/15,34.549933,-82.631654,1,rooftop,2021,"Cardinal Cir",,,Anderson,SC,"Anderson County",29621,US,Anderson
422662,6,"CLINTON DIALYSIS CLINIC","103 AB JACKS RD",CLINTON,SC,29325,LAURENS,Profit,"AMERICAN RENAL ASSOCIATES",20,TRUE,1/7/16,34.467315,-81.909551,1,rooftop,103,"A B Jacks Rd",,,Clinton,SC,"Laurens County",29325,US,Laurens
422633,6,"DAVITA CHARLES TOWNE HOME PROGRAM","1964 ASHLEY RIVER ROAD",CHARLESTON,SC,29407,CHARLESTON,Profit,DAVITA,4,FALSE,5/22/12,32.808668,-80.023386,1,rooftop,1964,"Ashley River Rd",,,Charleston,SC,"Charleston County",29407,US,"City of Charleston"
422638,6,"DAVITA GREER SOUTH HOME TRAINING (PD)","3254 BRUSHY CREEK ROAD",GREER,SC,29650,GREENVILLE,Profit,DAVITA,0,FALSE,12/19/12,34.918761,-82.259393,1,rooftop,3254,"Brushy Creek Rd",,,Greer,SC,"Greenville County",29650,US,Greenville
422672,6,"BIO-MEDICAL APPLICATIONS OF SOUTH CAROLINA INC.","125 KINARD ST",ORANGEBURG,SC,29118,ORANGEBURG,Profit,"FRESENIUS MEDICAL CARE",11,TRUE,10/19/18,33.538153,-80.822942,1,rooftop,125,"Kinard St",,,Orangeburg,SC,"Orangeburg County",29118,US,Orangeburg
422654,6,"DENTSVILLE KIDNEY CENTER","201 COLUMBIA MALL BLVD",COLUMBIA,SC,29223,RICHLAND,Profit,"AMERICAN RENAL ASSOCIATES",10,TRUE,10/12/15,33.987428,-81.244954,0.9,rooftop,201,"Columbia Ave",,,Lexington,SC,"Lexington County",29072,US,Lexington
422667,6,"DAVITA MARION TOWNE DIALYSIS","2529 EAST HIGHWAY 76",MARION,SC,29571,MARION,Profit,DAVITA,12,TRUE,11/1/17,34.176253,-79.456803,0.9,range_interpolation,2529,"US Hwy 76",,,Marion,SC,"Marion County",29571,US,"TIGER/Line® dataset from the US Census Bureau"
422641,6,"DAVITA GASTON DIALYSIS","5224 HIGHWAY 321",GASTON,SC,29053,LEXINGTON,Profit,DAVITA,11,TRUE,8/7/13,33.834961,-81.092486,1,rooftop,5224,"Highway 321",,,Gaston,SC,"Lexington County",29053,US,Lexington
422646,6,"USRC NORTH AIKEN, LLC","208 UNIVERSITY PARKWAY",AIKEN,SC,29801,AIKEN,Profit,"US RENAL CARE, INC.",13,TRUE,5/22/14,33.577387,-81.765522,1,range_interpolation,208,"University Pkwy",,,Aiken,SC,"Aiken County",29801,US,"TIGER/Line® dataset from the US Census Bureau"
422675,6,"DAVITA SALLY HILL DIALYSIS","1471 N. CASHUA DRIVE",FLORENCE,SC,29501,FLORENCE,Profit,DAVITA,12,TRUE,4/15/19,34.223071,-79.796293,1,rooftop,1471,"N Cashua Dr",,,Florence,SC,"Florence County",29501,US,Florence
422634,6,"SPARTANBURG DIALYSIS, LLC","128 DILLON DR",SPARTANBURG,SC,29307,SPARTANBURG,Profit,"AMERICAN RENAL ASSOCIATES",24,TRUE,5/16/12,34.9832,-81.90075,1,range_interpolation,128,"Dillon Cir",,,Spartanburg,SC,"Spartanburg County",29307,US,"TIGER/Line® dataset from the US Census Bureau"
422666,6,"FRESENIUS KIDNEY CARE FLORENCE MEDICAL MILE","181 E. EVANS STREET",FLORENCE,SC,29506,FLORENCE,Profit,"FRESENIUS MEDICAL CARE",20,TRUE,10/25/17,34.19768,-79.76384,1,rooftop,181,"E Evans St",,,Florence,SC,"Florence County",29506,US,Florence
422668,6,"BLACK CREEK DIALYSIS CENTER","1001 SOUTH 4TH STREET",HARTSVILLE,SC,29550,DARLINGTON,Profit,"FRESENIUS MEDICAL CARE",16,TRUE,3/30/18,34.36226,-80.062421,1,rooftop,1001,"S 4th St",,,Hartsville,SC,"Darlington County",29550,US,Darlington
422679,6,"GENESSEE DIALYSIS, LLC","5552 PLATT SPRINGS ROAD",LEXINGTON,SC,29073,LEXINGTON,Profit,DAVITA,16,TRUE,11/20/19,33.908772,-81.226361,1,rooftop,5552,"Platt Springs Rd",,,Lexington,SC,"Lexington County",29073,US,Lexington
422650,6,"FRESENIUS MEDICAL CARE CNA KIDNEY CENTERS, LLC","653 W. WESMARK BOULEVARD",SUMTER,SC,29150,SUMTER,Profit,"FRESENIUS MEDICAL CARE",6,TRUE,2/25/15,33.952762,-80.399318,1,rooftop,653,"W Wesmark Blvd",,,Sumter,SC,"Sumter County",29150,US,Sumter
422655,6,"FRESENIUS MEDICAL CARE SWAN LAKE DIALYSIS CENTER","520 PHYSICIANS LANE",SUMTER,SC,29150,SUMTER,Profit,"FRESENIUS MEDICAL CARE",21,TRUE,10/21/15,33.936675,-80.363377,1,rooftop,520,"Physicians Ln",,,Sumter,SC,"Sumter County",29150,US,Sumter
422678,6,"DAVITA CORONACA HOME DIALYSIS","3337 HIGHWAY 72-221 E",GREENWOOD,SC,29649,GREENWOOD,Profit,DAVITA,1,FALSE,9/18/19,34.257621,-82.091333,1,rooftop,3337,"Hwy 72-221 E",,,Greenwood,SC,"Greenwood County",29649,US,Greenwood
422660,6,"DSI TRAVELERS REST DIALYSIS","36 S MAIN ST","TRAVELERS REST",SC,29690,GREENVILLE,Profit,"US RENAL CARE, INC.",13,TRUE,11/20/15,34.966571,-82.441369,1,rooftop,36,"S Main St",,,"Travelers Rest",SC,"Greenville County",29690,US,Greenville
422645,6,"DAVITA PAMPLICO DIALYSIS","1520 FLAG DRIVE",FLORENCE,SC,29505,FLORENCE,Profit,DAVITA,20,TRUE,4/16/14,34.163398,-79.757648,1,rooftop,1520,"Flag Dr",,,Florence,SC,"Florence County",29505,US,Florence
422639,6,"DIALYSIS NEWCO, INC.","208 HOLLY SPRINGS ROAD",LYMAN,SC,29365,SPARTANBURG,Profit,"US RENAL CARE, INC.",13,TRUE,7/24/13,34.957485,-82.128735,1,range_interpolation,208,"Holly Springs Rd",,,Lyman,SC,"Spartanburg County",29365,US,"TIGER/Line® dataset from the US Census Bureau"
422673,6,"USRC MAULDIN LLC","1328 HIGHWAY 14",SIMPSONVILLE,SC,29681,GREENVILLE,Non-Profit,"US RENAL CARE, INC.",12,TRUE,8/6/18,34.789155,-82.257624,1,rooftop,1328,"Hwy 14",,,Simpsonville,SC,"Greenville County",29681,US,Greenville
422635,6,"KEOWEE DIALYSIS CENTER LLC","537 HWY 123",SENECA,SC,29678,OCONEE,Profit,"AMERICAN RENAL ASSOCIATES",17,TRUE,9/7/12,34.696911,-82.955399,0.8,rooftop,537,"By Pass 123",,,Seneca,SC,"Oconee County",29678,US,Oconee
422669,6,"DAVITA NORTHRIDGE DIALYSIS","139 MARKET PLACE DR","NORTH AUGUSTA",SC,29860,EDGEFIELD,Profit,INDEPENDENT,15,TRUE,7/19/18,33.614687,-81.984429,0.33,place,,,,,"North Augusta",SC,"Aiken County",29860,US,"TIGER/Line® dataset from the US Census Bureau"
422651,6,"FRESENIUS MEDICAL CARE CNA KIDNEY CENTERS, LLC","140 HIGHLAND CENTER DRIVE",COLUMBIA,SC,29203,RICHLAND,Profit,"FRESENIUS MEDICAL CARE",21,TRUE,5/28/15,34.121216,-81.144398,0.9,range_interpolation,140,"Highland Cir",,,Columbia,SC,"Richland County",29212,US,"TIGER/Line® dataset from the US Census Bureau"
422649,6,"DAVITA MARKET COMMONS DIALYSIS CENTER","1350 FARROW PARKWAY","MYRTLE BEACH",SC,29577,HORRY,Profit,DAVITA,17,TRUE,8/27/14,33.670702,-78.945887,1,rooftop,1350,"Farrow Pkwy",,,"Myrtle Beach",SC,"Horry County",29577,US,Horry
422665,6,"DAVITA FLOWER TOWN HOME TRAINING","2143 NORTH MAIN STREET",SUMMERVILLE,SC,29486,DORCHESTER,Profit,DAVITA,4,FALSE,6/28/17,33.045773,-80.110452,1,rooftop,2143,"N Main St",,,Summerville,SC,"Berkeley County",29486,US,Berkeley
422644,6,"DSI GREENVILLE, LLC","121 COMMERCE BLVD",EASLEY,SC,29642,PICKENS,Profit,"US RENAL CARE, INC.",4,FALSE,5/7/14,34.825644,-82.53259,1,rooftop,121,"Commerce Blvd",,,Easley,SC,"Pickens County",29642,US,Pickens
422677,6,"FRESENIUS MEDICAL CARE CNA KIDNEY CENTERS, LLC","5301 HIGHWAY 321",GASTON,SC,29053,LEXINGTON,Profit,"FRESENIUS MEDICAL CARE",21,TRUE,6/7/19,33.833301,-81.091903,1,rooftop,5301,"Highway 321",,,Gaston,SC,"Lexington County",29053,US,Lexington
422674,6,"TOTAL RENAL CARE INC","231 KELLEY STREET","LAKE CITY",SC,29560,FLORENCE,Profit,DAVITA,16,TRUE,10/29/18,33.876942,-79.756559,1,rooftop,231,"Kelley St",,,"Lake City",SC,"Florence County",29560,US,Florence
422659,6,"FRESENIUS MEDICAL CARE AIKEN","690 MEDICAL PARK DR",AIKEN,SC,29801,AIKEN,Profit,"FRESENIUS MEDICAL CARE",11,TRUE,11/9/15,33.572858,-81.761615,1,range_interpolation,690,"Medical Park Dr",,,Aiken,SC,"Aiken County",29801,US,"TIGER/Line® dataset from the US Census Bureau"
422640,6,"DAVITA MCCOLL DIALYSIS","3595 HIGHWAY 15-401",MCCOLL,SC,29570,MARLBORO,Profit,DAVITA,16,TRUE,7/22/13,34.66897,-79.551244,0.6,street_center,,"US Hwy 15",,,McColl,SC,"Marlboro County",29570,US,"TIGER/Line® dataset from the US Census Bureau"
422670,6,"LEXINGTON KIDNEY CENTER, LLC","2831 AUGUSTA RD","WEST COLUMBIA",SC,29170,LEXINGTON,Profit,"AMERICAN RENAL ASSOCIATES",21,TRUE,7/2/18,33.97875,-81.110283,1,rooftop,2831,"Augusta Rd",,,"West Columbia",SC,"Lexington County",29170,US,Lexington
422664,6,"DIALYSIS CLINIC, INC.","251 S. PEARSON ST",WOODRUFF,SC,29388,SPARTANBURG,Profit,"DIALYSIS CLINIC, INC.",13,TRUE,3/7/17,34.738834,-82.032979,1,range_interpolation,251,"S Pearson St",,,Woodruff,SC,"Spartanburg County",29388,US,"TIGER/Line® dataset from the US Census Bureau"
422652,6,"BIO-MEDICAL APPLICATIONS OF SOUTH CAROLINA, INC.","1051 S. 4TH STREET",HARTSVILLE,SC,29550,DARLINGTON,Profit,"FRESENIUS MEDICAL CARE",0,FALSE,7/13/15,34.361401,-80.06201,0.81,nearest_rooftop_match,1057,"S 4th St",,,Hartsville,SC,"Darlington County",29550,US,Darlington
422636,6,"DCI ARCHDALE","5300 ARCHDALE BLVD",CHARLESTON,SC,29418,CHARLESTON,Profit,"DIALYSIS CLINIC, INC.",21,TRUE,8/29/12,32.906236,-80.093655,1,rooftop,5300,"Archdale Blvd",,,"North Charleston",SC,"Dorchester County",29418,US,Dorchester
422648,6,"DAVITA CYPRESS GARDENS HT AT HOME","526 BROAD STREET",SUMTER,SC,29150,SUMTER,Profit,DAVITA,4,FALSE,8/22/14,33.938084,-80.362122,1,rooftop,526,"Broad St",,,Sumter,SC,"Sumter County",29150,US,Sumter
442732,8,"WELLBOUND OF MEMPHIS LLC","780 TRUSE PKWY",MEMPHIS,TN,38117,SHELBY,Profit,"SATELLITE HEALTHCARE",0,FALSE,3/9/16,35.110533,-89.892748,1,rooftop,780,"Truse Pkwy",,,Memphis,TN,"Shelby County",38117,US,Shelby
442610,8,"FMC MEMPHIS MIDTOWN","2225 UNION AVENUE",MEMPHIS,TN,38104,SHELBY,Profit,"FRESENIUS MEDICAL CARE",29,TRUE,3/27/98,35.13366,-89.987649,1,rooftop,2225,"Union Ave",,,Memphis,TN,"Shelby County",38104,US,"City of Memphis"
442553,8,"FMC WEST KNOXVILLE","11305 STATION WEST",KNOXVILLE,TN,37922,KNOX,Profit,"FRESENIUS MEDICAL CARE",13,TRUE,9/14/87,35.853301,-84.082002,0.6,street_center,,"Hst Ferry Way",,,Knoxville,TN,"Knox County",37922,US,"TIGER/Line® dataset from the US Census Bureau"
442734,8,"BIO-MEDICAL APPLICATIONS OF TENNESSEE, INC","1 MEDICAL PARK BLVD",BRISTOL,TN,37620,SULLIVAN,Profit,"FRESENIUS MEDICAL CARE",0,FALSE,8/1/16,36.589317,-82.253885,1,range_interpolation,1,"Medical Park Blvd",,,Bristol,TN,"Sullivan County",37620,US,"TIGER/Line® dataset from the US Census Bureau"
442718,8,"BIO-MEDICAL APPLICATIONS OF TENNESSEE, INC.","6055 PRIMACY PARKWAY",MEMPHIS,TN,38119,SHELBY,Profit,"FRESENIUS MEDICAL CARE",13,TRUE,10/15/12,35.093959,-89.861557,1,rooftop,6055,"Primacy Pkwy",,,Memphis,TN,"Shelby County",38119,US,Shelby
442524,8,"FMC EAST MEMPHIS","6490 MT. MORIAH EXT.",MEMPHIS,TN,38115,SHELBY,Profit,"FRESENIUS MEDICAL CARE",31,TRUE,2/9/84,35.065284,-89.846852,1,rooftop,6490,"Mt Moriah Ext",,,Memphis,TN,"Shelby County",38115,US,Shelby
442649,8,"DAVITA MEMPHIS SOUTH DIALYSIS","1205 MARLIN ROAD",MEMPHIS,TN,38116,SHELBY,Profit,DAVITA,16,TRUE,6/10/02,35.033569,-90.023675,1,rooftop,1205,"Marlin Rd",,,Memphis,TN,"Shelby County",38116,US,"City of Memphis"
442579,8,"FMC BRADLEY","905 CLINGAN RIDGE ROAD",CLEVELAND,TN,37312,BRADLEY,Profit,"FRESENIUS MEDICAL CARE",17,TRUE,4/28/93,35.187849,-84.873857,0.8,range_interpolation,905,"Clingan Ridge Dr NW",,,Cleveland,TN,"Bradley County",37312,US,"TIGER/Line® dataset from the US Census Bureau"
442700,8,"KINGSTON DIALYSIS","1208 N KENTUCKY ST",KINGSTON,TN,37763,ROANE,Profit,INDEPENDENT,16,TRUE,7/26/10,35.882464,-84.504766,1,rooftop,1208,"Kentucky St N",,,Kingston,TN,"Roane County",37763,US,Statewide
442762,8,"BIO-MEDICAL APPLICATIONS OF TENNESSEE, INC.","6460 MT. MORIAH EXT, SUITE 101",MEMPHIS,TN,38115,SHELBY,Profit,"FRESENIUS MEDICAL CARE",1,TRUE,11/27/19,35.065806,-89.847631,1,rooftop,6460,"Mt Moriah Ext",Ste,101,Memphis,TN,"Shelby County",38115,US,Shelby
442589,8,"DCI SEVIERVILLE","765 SUNRISE CIRCLE",SEVIERVILLE,TN,37862,SEVIER,Non-Profit,"DIALYSIS CLINIC, INC.",16,TRUE,2/27/95,35.859351,-83.545989,1,rooftop,765,"Sunrise Cir",,,Sevierville,TN,"Sevier County",37862,US,Sevier
442754,8,"DAVITA LEWIS CREEK DIALYSIS","620 MALL BLVD STE E",DYERSBURG,TN,38024,DYER,Profit,INDEPENDENT,13,TRUE,5/1/19,36.065481,-89.391614,1,rooftop,620,"Mall Blvd",Ste,,Dyersburg,TN,"Dyer County",38024,US,Statewide
442683,8,"DAVITA SOMERVILLE DIALYSIS","12475 HWY 64",SOMERVILLE,TN,38068,FAYETTE,Profit,DAVITA,14,TRUE,2/6/09,35.235359,-89.423567,1,rooftop,12475,"Hwy 64",,,Somerville,TN,"Fayette County",38068,US,Statewide
442615,8,"RCG WEST NASHVILLE","344 WHITE BRIDGE PIKE",NASHVILLE,TN,37209,DAVIDSON,Profit,"FRESENIUS MEDICAL CARE",38,TRUE,6/1/98,36.148126,-86.857581,1,rooftop,344,"White Bridge Pike",,,Nashville,TN,"Davidson County",37209,US,"City of Nashville"
442627,8,"RCG MADISON","220 WEST MAPLEWOOD LANE",NASHVILLE,TN,37207,DAVIDSON,Profit,"FRESENIUS MEDICAL CARE",20,TRUE,1/25/99,36.233668,-86.760621,1,rooftop,220,"W Maplewood Ln",,,Nashville,TN,"Davidson County",37207,US,"City of Nashville"
442654,8,"VANDERBILT DIALYSIS CLINIC EAST","20 RACHEL DR",NASHVILLE,TN,37214,DAVIDSON,Profit,"FRESENIUS MEDICAL CARE",25,TRUE,7/16/03,36.14622,-86.673759,1,rooftop,20,"Rachel Dr",,,Nashville,TN,"Davidson County",37214,US,"City of Nashville"
442665,8,"MANCHESTER DIALYSIS CLINIC","367 INTERSTATE DRIVE",MANCHESTER,TN,37355,COFFEE,Profit,"DIVERSIFIED SPECIALTY INSTITUTES (DSI)",16,TRUE,4/19/06,35.496866,-86.076264,1,rooftop,367,"Interstate Dr",,,Manchester,TN,"Coffee County",37355,US,Statewide
442742,8,"DAVITA FORT CAMPBELL DIALYSIS","1459 FORT CAMPBELL BLVD",CLARKSVILLE,TN,37042,MONTGOMERY,Profit,DAVITA,13,TRUE,10/16/17,36.567494,-87.403871,1,range_interpolation,1459,"Ft Campbell Blvd",,,Clarksville,TN,"Montgomery County",37042,US,"TIGER/Line® dataset from the US Census Bureau"
442664,8,"RCG WINCHESTER","359 OLD MILL ROAD",WINCHESTER,TN,37398,FRANKLIN,Profit,"FRESENIUS MEDICAL CARE",16,TRUE,3/29/06,35.172794,-86.078181,1,rooftop,359,"Old Mill Rd",,,Winchester,TN,"Franklin County",37398,US,Statewide
442572,8,"DCI CLARKSVILLE HWY","3229 CLARKSVILLE HWY.",NASHVILLE,TN,37218,DAVIDSON,Non-Profit,"DIALYSIS CLINIC, INC.",20,TRUE,3/19/93,36.194856,-86.833386,0.9,range_interpolation,3229,"State Hwy 12",,,Nashville,TN,"Davidson County",37218,US,"TIGER/Line® dataset from the US Census Bureau"
442595,8,"FMC ATHENS","943 DECATUR PIKE",ATHENS,TN,37303,MCMINN,Profit,"FRESENIUS MEDICAL CARE",7,TRUE,11/1/96,35.446452,-84.613099,1,rooftop,943,"Decatur Pike 921/",,,Athens,TN,"McMinn County",37303,US,Statewide
442677,8,"DIALYSIS ASSOCIATES, LLC","1030 WAR EAGLE DRIVE",LEWISBURG,TN,37091,MARSHALL,Profit,"DIALYSIS ASSOCIATES, LLC",13,TRUE,8/27/08,35.467068,-86.787943,1,rooftop,1030,"War Eagle Dr",,,Lewisburg,TN,"Marshall County",37091,US,Statewide
