Provider Number,Network,Facility Name,Address Line 1,City,State,Zip,County,Profit or Non-Profit,Chain Organization,# of Dialysis Stations,Offers in-center hemodialysis,Certification or Recertification Date
32644,15,DAVITA EDGE RIVER DIALYSIS,1197 S REDONDO CENTER DR,YUMA,AZ,85365,YUMA,Profit,DAVITA,13,TRUE,10/14/15
32637,15,DAVITA WICKENBURG DIALYSIS,811 N TEGNER ST  #101,WICKENBURG,AZ,85390,MARICOPA,Profit,DAVITA,9,TRUE,8/20/12
32541,15,TEMPE DIALYSIS (FMC),1449 W SOUTHERN AVE,TEMPE,AZ,85282,MARICOPA,Profit,FRESENIUS MEDICAL CARE,20,TRUE,9/29/97
32601,15,DAVITA PALM BROOK DIALYSIS CENTER,14664 N DEL WEBB BLVD,SUN CITY,AZ,85351,MARICOPA,Profit,DAVITA,20,TRUE,12/10/03
32559,15,DAVITA KAYENTA DIALYSIS,US HWY 163 N,KAYENTA,AZ,86033,NAVAJO,Profit,DAVITA,18,TRUE,6/7/95
32580,15,PALM VALLEY DIALYSIS (FMC),13657 W MCDOWELL RD STE 106,GOODYEAR,AZ,85338,MARICOPA,Profit,FRESENIUS MEDICAL CARE,12,TRUE,11/22/99
32517,15,CENTRAL PHX DIALYSIS (FMC),3421 N 7TH AVE,PHOENIX,AZ,85013,MARICOPA,Profit,FRESENIUS MEDICAL CARE,16,TRUE,9/8/97
32633,15,SANTAN DIALYSIS (FMC),300 W HIGHWAY 287,FLORENCE,AZ,85132,PINAL,Profit,FRESENIUS MEDICAL CARE,12,TRUE,3/1/10
32619,15,DAVITA MOUNTAIN VISTA DIALYSIS CENTER OF ARIZONA,10238 E HAMPTON AVE STE 108,MESA,AZ,85209,MARICOPA,Profit,DAVITA,24,TRUE,5/7/08
32596,15,NORTHEAST PHOENIX DIALYSIS (DSI),3305 E GREENWAY RD STE 1,PHOENIX,AZ,85032,MARICOPA,Profit,INDEPENDENT,16,TRUE,10/18/02
32648,15,FMC OLD TOWN SCOTTSDALE,4141 N SCOTTSDALE RD,SCOTTSDALE,AZ,85251,MARICOPA,Profit,FRESENIUS MEDICAL CARE,25,TRUE,5/12/17
32500,15,DAVITA TUCSON WEST DIALYSIS,1780 W ANKLAM RD,TUCSON,AZ,85745,PIMA,Profit,DAVITA,35,TRUE,9/28/88
32652,15,DAVITA ORO VALLEY DIALYSIS,1521 E TANGERINE ROAD,ORO VALLEY,AZ,85755,PIMA,Profit,DAVITA,12,TRUE,10/22/18
32573,15,DAVITA PASCUA YAQUI TRIBE DIALYSIS,7490 S CAMINO DE OESTE,TUCSON,AZ,85757,PIMA,Profit,DAVITA,13,TRUE,6/27/97
32546,15,SUN CITY WEST DIALYSIS (FMC),12213 W BELL ROAD STE 110,SURPRISE,AZ,85374,MARICOPA,Profit,FRESENIUS MEDICAL CARE,18,TRUE,5/19/93
32506,15,DAVITA TUBA CITY DIALYSIS,500 EDGEWATER DRIVE,TUBA CITY,AZ,86045,COCONINO,Profit,DAVITA,26,TRUE,11/15/90
32528,15,THUNDERBIRD DIALYSIS (FMC),5750 W THUNDERBIRD RD BLDG G #750,GLENDALE,AZ,85306,MARICOPA,Profit,RENAL CARE GROUP INC.,24,TRUE,5/3/89
32657,15,TANGERINE CROSSING,3600 W TANGERINE RD,MARANA,AZ,85658,PIMA,Profit,FRESENIUS MEDICAL CARE,20,TRUE,9/6/19
32642,15,DAVITA PHOENIX HOME DIALYSIS PD ONLY,5115 E THOMAS RD STE 100,PHOENIX,AZ,85018,MARICOPA,Profit,DAVITA,1,FALSE,9/1/15
32587,15,DEER VALLEY DIALYSIS (FMC),21241 N 23RD AVE STE 11,PHOENIX,AZ,85027,MARICOPA,Profit,FRESENIUS MEDICAL CARE,19,TRUE,1/31/01
32628,15,KINGMAN DIALYSIS CLINIC (FMC),1721 AIRWAY AVE,KINGMAN,AZ,86409,MOHAVE,Profit,FRESENIUS MEDICAL CARE,27,TRUE,6/16/09
32551,15,MESA DIALYSIS (DSI),1337 S GILBERT RD STE 109,MESA,AZ,85204,MARICOPA,Profit,INDEPENDENT,16,TRUE,9/8/97
32565,15,DESERT DIALYSIS CENTER SOUTH TUCSON (DCI),1011 E PENNSYLVANIA ST,TUCSON,AZ,85719,PIMA,Non-Profit,"DIALYSIS CLINIC, INC.",25,TRUE,9/11/97
32514,15,DESERT DIALYSIS CENTER (DCI),2022 E PRINCE RD,TUCSON,AZ,85719,PIMA,Non-Profit,"DIALYSIS CLINIC, INC.",19,TRUE,1/16/86
32609,15,DAVITA TEMPE DIALYSIS CENTER,2149 E WARNER RD STE 109 & STE 110,TEMPE,AZ,85284,MARICOPA,Profit,DAVITA,24,TRUE,8/5/05
32523,15,DAVITA PRESCOTT DIALYSIS,980 WILLOW CREEK RD STE 101,PRESCOTT,AZ,86301,YAVAPAI,Profit,DAVITA,12,TRUE,7/18/88
32625,15,DAVITA RAVEN DIALYSIS CENTER,3540 E BASELINE RD STE 110,PHOENIX,AZ,85042,MARICOPA,Profit,DAVITA,24,TRUE,4/8/09
32638,15,DAVITA POWER ROAD DIALYSIS PD,301 S POWER ROAD SUITE 104,MESA,AZ,85206,MARICOPA,Profit,DAVITA,12,TRUE,2/4/13
32653,15,FRESENIUS KIDNEY CARE WESTGATE HOME,6622 N 91ST AVENUE,GLENDALE,AZ,85305,MARICOPA,Profit,FRESENIUS MEDICAL CARE,1,FALSE,4/5/19
32594,15,SALT RIVER DIALYSIS CENTER (FMC),10301 E OSBORN RD BLDG 14,SCOTTSDALE,AZ,85256,MARICOPA,Profit,FRESENIUS MEDICAL CARE,16,TRUE,7/10/02
32610,15,SOUTHEAST VALLEY DIALYSIS (FMC),22715 S ELLSWORTH RD STE D,QUEEN CREEK,AZ,85142,MARICOPA,Profit,FRESENIUS MEDICAL CARE,24,TRUE,6/19/06
32643,15,EAST TUCSON (FMC),5555 E 5TH ST #155,TUCSON,AZ,85711,PIMA,Profit,FRESENIUS MEDICAL CARE,25,TRUE,10/1/15
32518,15,DAVITA CHINLE DIALYSIS,US HWY 191,CHINLE,AZ,86503,APACHE,Profit,DAVITA,26,TRUE,4/14/87
32557,15,DAVITA TUCSON SOUTH DIALYSIS,3662 S 16TH AVE,TUCSON,AZ,85713,PIMA,Profit,DAVITA,30,TRUE,4/13/95
32561,15,CASA GRANDE DIALYSIS (FMC),1875 E SABIN DR,CASA GRANDE,AZ,85122,PINAL,Profit,RENAL CARE GROUP INC.,16,TRUE,9/1/95
32632,15,DAVITA RITA RANCH DIALYSIS (AKA TUCSON EAST II),7355 S HOUGHTON RD STE 101,TUCSON,AZ,85747,PIMA,Profit,DAVITA,12,TRUE,2/23/10
32604,15,DAVITA ARROWHEAD LAKES DIALYSIS CENTER,20325 N 51ST AVE STE 186 BLDG 11,GLENDALE,AZ,85308,MARICOPA,Profit,DAVITA,24,TRUE,6/18/04
32302,15,MARICOPA MEDICAL CTR - DIALYSIS,2525 E ROOSEVELT ST,PHOENIX,AZ,85008,MARICOPA,Non-Profit,INDEPENDENT,11,TRUE,10/7/97
32620,15,DAVITA GRAND HOME DIALYSIS,14671 W. MOUNTAIN VIEW BLVD.,SURPRISE,AZ,85374,MARICOPA,Profit,DAVITA,4,TRUE,6/18/08
32501,15,DAVITA TUCSON EAST DIALYSIS,6420 E BROADWAY BLVD STE C300,TUCSON,AZ,85710,PIMA,Profit,DAVITA,27,TRUE,5/26/78
32614,15,DOUGLAS DIALYSIS CENTER (DCI),99 E 16TH ST,DOUGLAS,AZ,85607,COCHISE,Non-Profit,"DIALYSIS CLINIC, INC.",12,TRUE,10/10/07
32579,15,SUN LAKES DIALYSIS (FMC),9666 E RIGGS RD STE 143,SUN LAKES,AZ,85248,MARICOPA,Profit,FRESENIUS MEDICAL CARE,16,TRUE,6/2/99
32542,15,ARCADIA DIALYSIS CENTER (FMC),4021 N. 30TH STREET,PHOENIX,AZ,85016,MARICOPA,Profit,FRESENIUS MEDICAL CARE,12,TRUE,12/1/92
33504,15,GLENDALE FAMILY HEALTH CENTER - DIALYSIS,5141 W LAMAR RD,GLENDALE,AZ,85301,MARICOPA,Non-Profit,INDEPENDENT,8,TRUE,6/1/17
32647,15,FMC NORTH MOUNTAIN,16605 NORTH 28TH AVENUE,PHOENIX,AZ,85053,MARICOPA,Profit,FRESENIUS MEDICAL CARE,25,TRUE,10/12/16
32524,15,FLAGSTAFF DIALYSIS CENTER (FMC),"2201 N VICKEY STREET, STE 120",FLAGSTAFF,AZ,86004,COCONINO,Profit,FRESENIUS MEDICAL CARE,12,TRUE,12/8/89
32536,15,WINSLOW DIALYSIS CENTER (FMC),721 MIKE'S PIKE STREET,WINSLOW,AZ,86047,NAVAJO,Profit,FRESENIUS MEDICAL CARE,17,TRUE,7/30/91
32547,15,SUN CITY DIALYSIS (FMC),10050 W BELL RD STE 29-31,SUN CITY,AZ,85351,MARICOPA,Profit,FRESENIUS MEDICAL CARE,12,TRUE,9/13/97
62586,15,DAVITA GREELEY DIALYSIS,2812 W 10TH ST,GREELEY,CO,80634,WELD,Profit,DAVITA,12,TRUE,10/24/14
62593,15,FRESENIUS MEDICAL CARE DIALYIS SERVICES COLORA,1526 OAKRIDGE DR,FORT COLLINS,CO,80525,LARIMER,Profit,FRESENIUS MEDICAL CARE,13,TRUE,10/4/19
62560,15,LIBERTY DIALYSIS - PUEBLO,850 EAGLERIDGE BLVD,PUEBLO,CO,81008,PUEBLO,Profit,"US RENAL CARE, INC.",18,TRUE,12/17/08
62540,15,DAVITA EAST AURORA DIALYSIS,482 S CHAMBERS RD,AURORA,CO,80017,ARAPAHOE,Profit,DAVITA,28,TRUE,5/1/02
62542,15,DAVITA BRIGHTON DIALYSIS,4700 E BROMLEY LN STE 103,BRIGHTON,CO,80601,ADAMS,Profit,DAVITA,12,TRUE,5/27/04
62303,15,UNIVERSITY OF CO HOSPITAL - HOME DIALYSIS,12605 E. 16TH AVE,AURORA,CO,80045,ADAMS,Non-Profit,INDEPENDENT,6,FALSE,9/1/77
62519,15,DAVITA LITTLETON DIALYSIS CENTER,209 W COUNTY LINE RD,LITTLETON,CO,80129,ARAPAHOE,Profit,DAVITA,17,TRUE,9/15/93
62581,15,KIDNEY CENTER OF NORTHRIDGE (ARA),"1865 W 121ST AVE, STE 300C",WESTMINSTER,CO,80234,ADAMS,Profit,AMERICAN RENAL ASSOCIATES,21,TRUE,8/23/13
62525,15,LA JUNTA DIALYSIS (FMC),1012 HAYES AVE,LA JUNTA,CO,81050,OTERO,Profit,FRESENIUS MEDICAL CARE,8,TRUE,9/2/97
62566,15,LIBERTY DIALYSIS COLORADO SPRINGS CENTRAL (FMC),1910 E LELARAY ST,COLORADO SPRINGS,CO,80909,EL PASO,Profit,LIBERTY DIALYSIS HAWAII,24,TRUE,1/20/10
62569,15,DAVITA BLACK CANYON DIALYSIS,3421 S RIO GRANDE STE D,MONTROSE,CO,81401,MONTROSE,Profit,DAVITA,13,TRUE,10/15/10
62529,15,DAVITA LOWRY DIALYSIS CENTER,7465 E 1ST AVE STE A,DENVER,CO,80230,DENVER,Profit,DAVITA,24,TRUE,9/22/98
62553,15,DAVITA GRAND JUNCTION DIALYSIS CENTER,710 WELLINGTON AVE STE 20,GRAND JUNCTION,CO,81501,MESA,Profit,DAVITA,18,TRUE,10/1/06
62535,15,DAVITA LAKEWOOD CROSSING DIALYSIS,1057 S WADSWORTH BLVD STE 100,LAKEWOOD,CO,80226,JEFFERSON,Profit,DAVITA,22,TRUE,10/11/00
62573,15,KIDNEY CENTER ON MAIN (ARA),2144 MAIN ST STE 2,LONGMONT,CO,80501,BOULDER,Profit,AMERICAN RENAL ASSOCIATES,14,TRUE,3/16/12
62590,15,KIDNEY CENTER OF FREDERICK,5992 IRIS PARKWAY,LONGMONT,CO,80504,BOULDER,Profit,AMERICAN RENAL ASSOCIATES,12,TRUE,11/13/17
62546,15,DAVITA DENVER DIALYSIS CENTER,2900 DOWNING ST STE C,DENVER,CO,80205,DENVER,Profit,DAVITA,16,TRUE,4/27/05
62502,15,DAVITA LAKEWOOD DIALYSIS CENTER,1750 PIERCE ST,LAKEWOOD,CO,80214,JEFFERSON,Profit,DAVITA,18,TRUE,7/11/80
62557,15,KIDNEY CENTER OF LONGMONT (ARA),1960 KEN PRATT BLVD STE A,LONGMONT,CO,80501,BOULDER,Profit,AMERICAN RENAL ASSOCIATES,20,TRUE,7/8/08
62577,15,DAVITA NORTHEASTERN COLORADO DIAYSIS,603 HOLLY DRIVE,STERLING,CO,80751,LOGAN,Profit,DAVITA,12,TRUE,4/3/95
62541,15,DAVITA MILE HIGH HOME DIALYSIS,1750 PIERCE ST STE A,LAKEWOOD,CO,80214,JEFFERSON,Profit,DAVITA,3,FALSE,8/23/02
62582,15,DAVITA WEST LAKEWOOD DIALYSIS,"11700 W 2ND PL, STE 325",LAKEWOOD,CO,80228,JEFFERSON,Profit,DAVITA,14,TRUE,12/4/13
62524,15,DAVITA PRINTERS PLACE DIALYSIS CENTER,2802  INTERNATIONAL CIR,COLORADO SPRINGS,CO,80910,EL PASO,Profit,DAVITA,16,TRUE,11/8/96
62561,15,DAVITA NORTH COLORADO SPRINGS DIALYSIS,6071 E WOODMEN RD STE 100/120,COLORADO SPRINGS,CO,80923,EL PASO,Profit,DAVITA,15,TRUE,12/24/08
62572,15,DAVITA SOUTH WEST DENVER DIALYSIS,8601 W CROSS DR SUITE C2,DENVER,CO,80123,JEFFERSON,Profit,DAVITA,8,TRUE,11/23/11
62536,15,LAMAR DIALYSIS (FMC),108 WEST LEE AVE,LAMAR,CO,81052,PROWERS,Profit,FRESENIUS MEDICAL CARE,12,TRUE,7/17/01
62520,15,PUEBLO DIALYSIS (FMC),41 MONTEBELLO RD STE 102,PUEBLO,CO,81001,PUEBLO,Profit,FRESENIUS MEDICAL CARE,21,TRUE,8/24/84
62567,15,DAVITA MESA COUNTY DIALYSIS,561 25 ROAD STE D,GRAND JUNCTION,CO,81505,MESA,Profit,DAVITA,15,TRUE,6/15/10
62531,15,DAVITA ENGLEWOOD DIALYSIS CENTER,3247 S LINCOLN ST,ENGLEWOOD,CO,80110,ARAPAHOE,Profit,DAVITA,18,TRUE,3/5/99
62511,15,DAVITA THORNTON DIALYSIS CENTER,8800 FOX DR,THORNTON,CO,80260,ADAMS,Profit,DAVITA,24,TRUE,9/4/97
62562,15,DAVITA PARKER DIALYSIS CENTER,10371 S PARK GLENN WAY STE 180,PARKER,CO,80138,DOUGLAS,Profit,DAVITA,14,TRUE,1/14/09
62576,15,DAVITA SABLE DIALYSIS,509 N SABLE BLVD,AURORA,CO,80011,ARAPAHOE,Profit,DAVITA,30,TRUE,5/4/12
62589,15,KIDNEY CENTER OF THE ROCKIES,50 BUCK CREEK ROAD,AVON,CO,81620,EAGLE,Profit,AMERICAN RENAL ASSOCIATES,7,TRUE,9/22/17
62545,15,AURORA DIALYSIS (FMC),962 POTOMAC CIR,AURORA,CO,80011,ARAPAHOE,Profit,RENAL CARE GROUP INC.,24,TRUE,2/2/05
62556,15,KIDNEY CENTER OF LAKEWOOD (ARA),6166 W ALAMEDA AVE,DENVER,CO,80226,JEFFERSON,Profit,AMERICAN RENAL ASSOCIATES,21,TRUE,7/15/08
62578,15,WEST HAMPDEN DIALYSIS (FMC),750 WEST HAMPDEN AVE #110,ENGLEWOOD,CO,80110,ARAPAHOE,Profit,FRESENIUS MEDICAL CARE,12,TRUE,12/14/12
62528,15,DAVITA CORTEZ DIALYSIS CENTER,610 E MAIN STE C,CORTEZ,CO,81321,MONTEZUMA,Profit,DAVITA,18,TRUE,4/29/98
62523,15,LOVELAND DIALYSIS (FMC),2940 GINNALA DR,LOVELAND,CO,80538,LARIMER,Profit,FRESENIUS MEDICAL CARE,20,TRUE,12/9/96
62501,15,ROCKY MOUNTAIN DIALYSIS (FMC),4600 HALE PKWY STE 120,DENVER,CO,80220,DENVER,Profit,FRESENIUS MEDICAL CARE,30,TRUE,6/16/83
62315,15,HEART OF THE ROCKIES REGIONAL DIALYSIS CENTER,1000 RUSH DRIVE,SALIDA,CO,81201,CHAFFEE,Profit,INDEPENDENT,4,TRUE,1/3/17
62555,15,KIDNEY CENTER OF LAFAYETTE (ARA),2655 CRESCENT DR STE C,LAFAYETTE,CO,80026,BOULDER,Profit,AMERICAN RENAL ASSOCIATES,24,TRUE,7/10/08
62521,15,DAVITA ARVADA DIALYSIS CENTER,9950 W 80TH AVE STE 25,ARVADA,CO,80005,JEFFERSON,Profit,DAVITA,16,TRUE,11/22/95
62571,15,THORNTON KIDNEY CENTER LLC  (ARA),8451 PEARL STREET,THORNTON,CO,80229,ADAMS,Profit,AMERICAN RENAL ASSOCIATES,13,TRUE,10/12/11
62588,15,DAVITA FORT COLLINS DIALYSIS,1601 PROSPECT PARKWAY,FORT COLLINS,CO,80525,LARIMER,Profit,DAVITA,13,TRUE,10/6/17
62544,15,DAVITA BELCARO DIALYSIS CENTER,755 S COLORADO BLVD,DENVER,CO,80246,DENVER,Profit,DAVITA,14,TRUE,11/19/04
62568,15,PUEBLO WEST DIALYSIS (FMC),73 N ASPEN SKI WAY,PUEBLO WEST,CO,81007,PUEBLO,Profit,FRESENIUS MEDICAL CARE,13,TRUE,9/15/10
62507,15,DAVITA PIKES PEAK DIALYSIS CENTER,2002 LELARAY ST STE 130,COLORADO SPRINGS,CO,80909,EL PASO,Profit,DAVITA,43,TRUE,12/10/79
62510,15,GREELEY DIALYSIS (FMC),2343 W 27TH ST STE 503,GREELEY,CO,80634,WELD,Profit,FRESENIUS MEDICAL CARE,25,TRUE,4/8/87
62537,15,PUEBLO SOUTH DIALYSIS (FMC),3426 LAKE AVENUE STE 110,PUEBLO,CO,81004,PUEBLO,Profit,FRESENIUS MEDICAL CARE,20,TRUE,10/10/01
62583,15,PARKER KIDNEY CENTER (ARA),18320 E COTTONWOOD DR STE C,PARKER,CO,80138,DOUGLAS,Profit,AMERICAN RENAL ASSOCIATES,17,TRUE,12/18/13
62550,15,DAVITA ALAMOSA DIALYSIS,612 DEL SOL DR,ALAMOSA,CO,81101,ALAMOSA,Profit,DAVITA,12,TRUE,4/1/05
62548,15,STAPLETON DIALYSIS (FMC),7606 E 36TH AVE,DENVER,CO,80238,DENVER,Profit,FRESENIUS MEDICAL CARE,20,TRUE,9/14/05
62563,15,LIBERTY DIALYSIS - COLORADO SPRINGS NORTH (FMC),2180 HOLLOWBROOK DR,COLORADO SPRINGS,CO,80918,EL PASO,Profit,LIBERTY DIALYSIS HAWAII,16,TRUE,5/23/09
62579,15,DAVITA LOVELAND CENTRAL DIALYSIS,1453 N DENVER AVE,LOVELAND,CO,80538,LARIMER,Profit,DAVITA,12,TRUE,1/28/13
62527,15,NORTHEAST DENVER DIALYSIS (FKC),590 LAREDO ST,AURORA,CO,80017,ARAPAHOE,Profit,FRESENIUS MEDICAL CARE,17,TRUE,1/24/97
62533,15,DAVITA COMMERCE CITY DIALYSIS,6320 HOLLY ST,COMMERCE CITY,CO,80022,ADAMS,Profit,DAVITA,18,TRUE,2/28/00
62559,15,DAVITA NORTH METRO DIALYSIS CENTER,12365 HURON ST STE 500,WESTMINSTER,CO,80234,ADAMS,Profit,DAVITA,17,TRUE,7/7/08
62514,15,DAVITA AURORA DIALYSIS CENTER,1411 S POTOMAC ST STE 100,AURORA,CO,80012,ARAPAHOE,Profit,DAVITA,27,TRUE,9/1/88
62575,15,PAVILION DIALYSIS (FMC),723 DELAWARE ST #M105,DENVER,CO,80204,DENVER,Profit,FRESENIUS MEDICAL CARE,27,TRUE,5/2/12
62592,15,DAVITA MONTBELLO DIALYSIS,4834 CHAMBERS ROAD,DENVER,CO,80239,DENVER,Profit,DAVITA,12,TRUE,6/15/18
62522,15,CANON CITY DIALYSIS (FMC),2245 FREMONT DR,CANON CITY,CO,81212,FREMONT,Profit,FRESENIUS MEDICAL CARE,12,TRUE,4/6/99
62538,15,GRAND JUNCTION DIALYSIS (DCI),2748 CROSSROADS BLVD,GRAND JUNCTION,CO,81506,MESA,Non-Profit,"DIALYSIS CLINIC, INC.",17,TRUE,1/18/02
62554,15,KIDNEY CENTER OF ARVADA (ARA),5265 VANCE ST,ARVADA,CO,80002,JEFFERSON,Profit,AMERICAN RENAL ASSOCIATES,21,TRUE,7/14/08
62526,15,WALSENBURG DIALYSIS (FMC),23450 HIGHWAY 160,WALSENBURG,CO,81089,HUERFANO,Profit,FRESENIUS MEDICAL CARE,12,TRUE,1/17/97
62311,15,THE CHILDRENS HOSPITAL KIDNEY CTR.,13123 E 16TH AVE #328,AURORA,CO,80045,ADAMS,Non-Profit,INDEPENDENT,9,TRUE,2/2/92
62570,15,KIDNEY CENTER OF BEAR CREEK (ARA),11058 WEST JEWELL AVE,LAKEWOOD,CO,80232,JEFFERSON,Profit,AMERICAN RENAL ASSOCIATES,15,TRUE,6/13/11
62564,15,LIBERTY DIALYSIS - COLORADO SPRINGS SOUTH (FMC),2508 AIRPORT RD,COLORADO SPRINGS,CO,80909,EL PASO,Profit,LIBERTY DIALYSIS HAWAII,18,TRUE,4/27/09
62543,15,DAVITA LONETREE DIALYSIS CENTER,9777  PYRAMID CT STE 140,ENGLEWOOD,CO,80112,ARAPAHOE,Profit,DAVITA,12,TRUE,11/17/04
62584,15,SOUTH DENVER DIALYSIS (FMC),3410 S GALENA ST SUITE 100,DENVER,CO,80231,DENVER,Profit,FRESENIUS MEDICAL CARE,13,TRUE,4/30/14
62530,15,MONTROSE DIALYSIS (DCI),846 SOUTH 5TH STREET,MONTROSE,CO,81401,MONTROSE,Non-Profit,"DIALYSIS CLINIC, INC.",15,TRUE,8/28/98
62574,15,DAVITA RED HAWK DIALYSIS,4348 WOODLAND BLVD STE 131,CASTLE ROCK,CO,80104,DOUGLAS,Profit,DAVITA,8,TRUE,5/3/12
62505,15,NORTHERN COLORADO KIDNEY CENTER (FMC),2107 S. TIMBERLINE RD,FORT COLLINS,CO,80525,LARIMER,Profit,FRESENIUS MEDICAL CARE,20,TRUE,5/16/83
62585,15,NORTH GREELEY DIALYSIS (FMC),1212 9TH ST,GREELEY,CO,80631,WELD,Profit,FRESENIUS MEDICAL CARE,17,TRUE,9/17/14
62591,15,DAVITA PLATTE VALLEY DIALYSIS,1321 S 4TH AVE,BRIGHTON,CO,80601,ADAMS,Profit,DAVITA,12,TRUE,1/2/18
62547,15,DAVITA DURANGO DIALYSIS CENTER,72 SUTTLE ST STE D,DURANGO,CO,81303,LA PLATA,Profit,DAVITA,8,TRUE,5/4/05
62580,15,NORTHERN COLORADO HOME THERAPY DIALYSIS (FMC),5285 MCWHINNEY BLVD #190,LOVELAND,CO,80538,LARIMER,Profit,FRESENIUS MEDICAL CARE,4,FALSE,6/12/13
62517,15,DAVITA BOULDER DIALYSIS CENTER,2880 FOLSOM ST STE 110,BOULDER,CO,80304,BOULDER,Profit,DAVITA,14,TRUE,10/1/90
62587,15,KIDNEY CENTER OF WHEAT RIDGE (ARA),6920 W 38TH AVE,WHEAT RIDGE,CO,80033,JEFFERSON,Profit,AMERICAN RENAL ASSOCIATES,16,TRUE,7/31/15
62558,15,KIDNEY CENTER OF WESTMINSTER (ARA),8410 DECATUR ST STE 200,WESTMINSTER,CO,80031,JEFFERSON,Profit,AMERICAN RENAL ASSOCIATES,24,TRUE,8/26/08
62534,15,DAVITA LONGMONT DIALYSIS CENTER,1715 IRON HORSE DR STE 170,LONGMONT,CO,80501,BOULDER,Profit,DAVITA,18,TRUE,4/4/00
72542,1,COMPREHENSIVE DIALYSIS CARE LLC,61 POMEROY AVE. BUILDING A,MERIDEN,CT,6450,NEW HAVEN,Profit,AMERICAN RENAL ASSOCIATES,14,TRUE,5/11/11
72506,1,ENFIELD DIALYSIS CENTER,113 ELM STREET,ENFIELD,CT,6082,HARTFORD,Profit,FRESENIUS MEDICAL CARE,13,TRUE,9/28/90
72522,1,SHORELINE DIALYSIS CENTER,34 EAST INDUSTRIAL ROAD,BRANFORD,CT,6405,NEW HAVEN,Profit,FRESENIUS MEDICAL CARE,16,TRUE,8/17/00
72537,1,NORTH HAVEN DIALYSIS CENTER,266 STATE STREET SUITE 2,NORTH HAVEN,CT,6473,NEW HAVEN,Profit,FRESENIUS MEDICAL CARE,15,TRUE,6/1/09
72534,1,FRESENIUS MEDICAL CARE OF SOUTHINGTON,341 WEST STREET,PLANTSVILLE,CT,6479,HARTFORD,Profit,FRESENIUS MEDICAL CARE,19,TRUE,3/12/08
72509,1,EAST HARTFORD DIALYSIS CENTER,200 PITKIN STREET,EAST HARTFORD,CT,6108,HARTFORD,Profit,FRESENIUS MEDICAL CARE,24,TRUE,2/4/94
72549,1,WALLINGFORD DIALYSIS CARE LLC,720 N MAIN STREET EXT,WALLINGFORD,CT,6492,NEW HAVEN,Profit,AMERICAN RENAL ASSOCIATES,13,TRUE,1/6/16
72529,1,DAVITA VERNON DIALYSIS CENTER,460 HARTFORD TURNPIKE,VERNON ROCKVILLE,CT,6066,TOLLAND,Profit,DAVITA,22,TRUE,9/1/06
72514,1,DAVITA MILFORD DIALYSIS,470 BRIDGEPORT AVENUE,MILFORD,CT,6460,NEW HAVEN,Profit,DAVITA,21,TRUE,3/17/99
72545,1,DAVITA FARMINGTON DIALYSIS,"11 SOUTH RD, SUITE 110",FARMINGTON,CT,6032,HARTFORD,Profit,DAVITA,13,TRUE,12/12/12
72501,1,DAVITA BRIDGEPORT DIALYSIS,900 MADISON AVENUE,BRIDGEPORT,CT,6606,FAIRFIELD,Profit,DAVITA,51,TRUE,8/25/77
72518,1,DAVITA PDI ROCKY HILL,30 WATERCHASE DRIVE,ROCKY HILL,CT,6067,HARTFORD,Profit,DAVITA,24,TRUE,12/15/99
72512,1,ST. RAPHAEL DIALYSIS CENTER - NEW HAVEN,DIALYSIS UNIT,NEW HAVEN,CT,6511,NEW HAVEN,Profit,FRESENIUS MEDICAL CARE,32,TRUE,8/5/96
72507,1,DAVITA NEW HAVEN DIALYSIS,15 CENTER STREET,NEW HAVEN,CT,6510,NEW HAVEN,Profit,DAVITA,36,TRUE,10/12/93
72543,1,DAVITA HAMDEN DIALYSIS,3000 DIXWELL AVENUE SUITE 100,HAMDEN,CT,6518,NEW HAVEN,Profit,DAVITA,21,TRUE,12/12/11
72548,1,DAVITA HOUSATONIC DIALYSIS,164 MOUNT PLEASANT RD,NEWTOWN,CT,6470,FAIRFIELD,Profit,DAVITA,10,TRUE,12/7/15
72523,1,DAVITA TORRINGTON DIALYSIS,C/O JOSEPH MARCANTONIO KIDNEY CENTER,TORRINGTON,CT,6790,LITCHFIELD,Profit,DAVITA,19,TRUE,10/5/00
72538,1,MANCHESTER DIALYSIS CENTER,319 MAIN STREET,MANCHESTER,CT,6040,HARTFORD,Non-Profit,"DIALYSIS CLINIC, INC.",31,TRUE,9/16/09
72553,1,DAVITA HAWLEY LANE DIALYSIS,425 HAWLEY LN,STRATFORD,CT,6614,FAIRFIELD,Profit,DAVITA,25,TRUE,7/13/18
72533,1,DAVITA WATERBURY DIALYSIS CENTER,150 MATTATUCK HEIGHTS,WATERBURY,CT,6705,NEW HAVEN,Profit,DAVITA,16,TRUE,1/11/08
72517,1,DAVITA BRANFORD DIALYSIS,249 WEST MAIN STREET,BRANFORD,CT,6405,NEW HAVEN,Profit,DAVITA,13,TRUE,12/3/99
72552,1,DAVITA NORWALK RIVER DIALYSIS,112 MAIN STREET,NORWALK,CT,6851,FAIRFIELD,Non-Profit,DAVITA,13,TRUE,4/19/18
72511,1,DAVITA GREATER WATERBURY  DIALYSIS,209 HIGHLAND AVENUE,WATERBURY,CT,6708,NEW HAVEN,Profit,DAVITA,30,TRUE,12/1/95
